Image,VideoIdx,FrameIdx,Class,t0
EmbryonVideoClassif/Frames/V76/78.png,V76,78.png,0,21.75
EmbryonVideoClassif/Frames/V76/79.png,V76,79.png,0,21.75
EmbryonVideoClassif/Frames/V76/80.png,V76,80.png,0,21.75
EmbryonVideoClassif/Frames/V76/81.png,V76,81.png,0,21.75
EmbryonVideoClassif/Frames/V76/82.png,V76,82.png,0,21.75
EmbryonVideoClassif/Frames/V76/83.png,V76,83.png,0,21.75
EmbryonVideoClassif/Frames/V76/84.png,V76,84.png,0,21.75
EmbryonVideoClassif/Frames/V76/85.png,V76,85.png,0,21.75
EmbryonVideoClassif/Frames/V76/86.png,V76,86.png,0,21.75
EmbryonVideoClassif/Frames/V76/87.png,V76,87.png,0,21.75
EmbryonVideoClassif/Frames/V76/88.png,V76,88.png,0,21.75
EmbryonVideoClassif/Frames/V76/89.png,V76,89.png,0,21.75
EmbryonVideoClassif/Frames/V76/90.png,V76,90.png,0,21.75
EmbryonVideoClassif/Frames/V76/91.png,V76,91.png,0,21.75
EmbryonVideoClassif/Frames/V76/92.png,V76,92.png,0,21.75
EmbryonVideoClassif/Frames/V76/93.png,V76,93.png,0,21.75
EmbryonVideoClassif/Frames/V76/94.png,V76,94.png,0,21.75
EmbryonVideoClassif/Frames/V76/95.png,V76,95.png,0,21.75
EmbryonVideoClassif/Frames/V76/96.png,V76,96.png,0,21.75
EmbryonVideoClassif/Frames/V76/97.png,V76,97.png,0,21.75
EmbryonVideoClassif/Frames/V76/98.png,V76,98.png,0,21.75
EmbryonVideoClassif/Frames/V76/99.png,V76,99.png,0,21.75
EmbryonVideoClassif/Frames/V76/100.png,V76,100.png,0,21.75
EmbryonVideoClassif/Frames/V76/101.png,V76,101.png,0,21.75
EmbryonVideoClassif/Frames/V76/102.png,V76,102.png,0,21.75
EmbryonVideoClassif/Frames/V76/103.png,V76,103.png,0,21.75
EmbryonVideoClassif/Frames/V76/104.png,V76,104.png,0,21.75
EmbryonVideoClassif/Frames/V76/105.png,V76,105.png,0,21.75
EmbryonVideoClassif/Frames/V76/106.png,V76,106.png,0,21.75
EmbryonVideoClassif/Frames/V76/107.png,V76,107.png,0,21.75
EmbryonVideoClassif/Frames/V76/108.png,V76,108.png,0,21.75
EmbryonVideoClassif/Frames/V76/109.png,V76,109.png,0,21.75
EmbryonVideoClassif/Frames/V76/110.png,V76,110.png,0,21.75
EmbryonVideoClassif/Frames/V76/111.png,V76,111.png,0,21.75
EmbryonVideoClassif/Frames/V76/112.png,V76,112.png,0,21.75
EmbryonVideoClassif/Frames/V76/113.png,V76,113.png,0,21.75
EmbryonVideoClassif/Frames/V76/114.png,V76,114.png,0,21.75
EmbryonVideoClassif/Frames/V76/115.png,V76,115.png,0,21.75
EmbryonVideoClassif/Frames/V76/116.png,V76,116.png,0,21.75
EmbryonVideoClassif/Frames/V76/117.png,V76,117.png,0,21.75
EmbryonVideoClassif/Frames/V76/118.png,V76,118.png,0,21.75
EmbryonVideoClassif/Frames/V76/119.png,V76,119.png,0,21.75
EmbryonVideoClassif/Frames/V76/120.png,V76,120.png,0,21.75
EmbryonVideoClassif/Frames/V76/121.png,V76,121.png,0,21.75
EmbryonVideoClassif/Frames/V76/122.png,V76,122.png,0,21.75
EmbryonVideoClassif/Frames/V76/123.png,V76,123.png,0,21.75
EmbryonVideoClassif/Frames/V76/124.png,V76,124.png,0,21.75
EmbryonVideoClassif/Frames/V76/125.png,V76,125.png,0,21.75
EmbryonVideoClassif/Frames/V76/126.png,V76,126.png,0,21.75
EmbryonVideoClassif/Frames/V76/127.png,V76,127.png,0,21.75
EmbryonVideoClassif/Frames/V76/128.png,V76,128.png,0,21.75
EmbryonVideoClassif/Frames/V76/129.png,V76,129.png,0,21.75
EmbryonVideoClassif/Frames/V76/130.png,V76,130.png,0,21.75
EmbryonVideoClassif/Frames/V76/131.png,V76,131.png,0,21.75
EmbryonVideoClassif/Frames/V76/132.png,V76,132.png,0,21.75
EmbryonVideoClassif/Frames/V76/133.png,V76,133.png,0,21.75
EmbryonVideoClassif/Frames/V76/134.png,V76,134.png,0,21.75
EmbryonVideoClassif/Frames/V76/135.png,V76,135.png,0,21.75
EmbryonVideoClassif/Frames/V76/136.png,V76,136.png,0,21.75
EmbryonVideoClassif/Frames/V76/137.png,V76,137.png,0,21.75
EmbryonVideoClassif/Frames/V76/138.png,V76,138.png,0,21.75
EmbryonVideoClassif/Frames/V76/139.png,V76,139.png,0,21.75
EmbryonVideoClassif/Frames/V76/140.png,V76,140.png,0,21.75
EmbryonVideoClassif/Frames/V76/141.png,V76,141.png,0,21.75
EmbryonVideoClassif/Frames/V76/142.png,V76,142.png,0,21.75
EmbryonVideoClassif/Frames/V76/143.png,V76,143.png,0,21.75
EmbryonVideoClassif/Frames/V76/144.png,V76,144.png,0,21.75
EmbryonVideoClassif/Frames/V76/145.png,V76,145.png,0,21.75
EmbryonVideoClassif/Frames/V76/146.png,V76,146.png,0,21.75
EmbryonVideoClassif/Frames/V76/147.png,V76,147.png,0,21.75
EmbryonVideoClassif/Frames/V76/148.png,V76,148.png,0,21.75
EmbryonVideoClassif/Frames/V76/149.png,V76,149.png,0,21.75
EmbryonVideoClassif/Frames/V76/150.png,V76,150.png,0,21.75
EmbryonVideoClassif/Frames/V76/151.png,V76,151.png,0,21.75
EmbryonVideoClassif/Frames/V76/152.png,V76,152.png,0,21.75
EmbryonVideoClassif/Frames/V76/153.png,V76,153.png,0,21.75
EmbryonVideoClassif/Frames/V76/154.png,V76,154.png,0,21.75
EmbryonVideoClassif/Frames/V76/155.png,V76,155.png,0,21.75
EmbryonVideoClassif/Frames/V76/156.png,V76,156.png,0,21.75
EmbryonVideoClassif/Frames/V76/157.png,V76,157.png,0,21.75
EmbryonVideoClassif/Frames/V76/158.png,V76,158.png,0,21.75
EmbryonVideoClassif/Frames/V76/159.png,V76,159.png,0,21.75
EmbryonVideoClassif/Frames/V76/160.png,V76,160.png,0,21.75
EmbryonVideoClassif/Frames/V76/161.png,V76,161.png,0,21.75
EmbryonVideoClassif/Frames/V76/162.png,V76,162.png,0,21.75
EmbryonVideoClassif/Frames/V76/163.png,V76,163.png,0,21.75
EmbryonVideoClassif/Frames/V76/164.png,V76,164.png,0,21.75
EmbryonVideoClassif/Frames/V76/165.png,V76,165.png,0,21.75
EmbryonVideoClassif/Frames/V76/166.png,V76,166.png,0,21.75
EmbryonVideoClassif/Frames/V76/167.png,V76,167.png,0,21.75
EmbryonVideoClassif/Frames/V76/168.png,V76,168.png,0,21.75
EmbryonVideoClassif/Frames/V76/169.png,V76,169.png,0,21.75
EmbryonVideoClassif/Frames/V76/170.png,V76,170.png,0,21.75
EmbryonVideoClassif/Frames/V76/171.png,V76,171.png,0,21.75
EmbryonVideoClassif/Frames/V76/172.png,V76,172.png,0,21.75
EmbryonVideoClassif/Frames/V76/173.png,V76,173.png,0,21.75
EmbryonVideoClassif/Frames/V76/174.png,V76,174.png,0,21.75
EmbryonVideoClassif/Frames/V76/175.png,V76,175.png,0,21.75
EmbryonVideoClassif/Frames/V76/176.png,V76,176.png,0,21.75
EmbryonVideoClassif/Frames/V76/177.png,V76,177.png,0,21.75
EmbryonVideoClassif/Frames/V76/178.png,V76,178.png,0,21.75
EmbryonVideoClassif/Frames/V76/179.png,V76,179.png,0,21.75
EmbryonVideoClassif/Frames/V76/180.png,V76,180.png,0,21.75
EmbryonVideoClassif/Frames/V76/181.png,V76,181.png,0,21.75
EmbryonVideoClassif/Frames/V76/182.png,V76,182.png,0,21.75
EmbryonVideoClassif/Frames/V76/183.png,V76,183.png,0,21.75
EmbryonVideoClassif/Frames/V76/184.png,V76,184.png,0,21.75
EmbryonVideoClassif/Frames/V76/185.png,V76,185.png,0,21.75
EmbryonVideoClassif/Frames/V76/186.png,V76,186.png,0,21.75
EmbryonVideoClassif/Frames/V76/187.png,V76,187.png,0,21.75
EmbryonVideoClassif/Frames/V76/188.png,V76,188.png,0,21.75
EmbryonVideoClassif/Frames/V76/189.png,V76,189.png,0,21.75
EmbryonVideoClassif/Frames/V76/190.png,V76,190.png,0,21.75
EmbryonVideoClassif/Frames/V76/191.png,V76,191.png,0,21.75
EmbryonVideoClassif/Frames/V76/192.png,V76,192.png,0,21.75
EmbryonVideoClassif/Frames/V76/193.png,V76,193.png,0,21.75
EmbryonVideoClassif/Frames/V76/194.png,V76,194.png,0,21.75
EmbryonVideoClassif/Frames/V76/195.png,V76,195.png,0,21.75
EmbryonVideoClassif/Frames/V76/196.png,V76,196.png,0,21.75
EmbryonVideoClassif/Frames/V76/197.png,V76,197.png,0,21.75
EmbryonVideoClassif/Frames/V76/198.png,V76,198.png,0,21.75
EmbryonVideoClassif/Frames/V76/199.png,V76,199.png,0,21.75
EmbryonVideoClassif/Frames/V76/200.png,V76,200.png,0,21.75
EmbryonVideoClassif/Frames/V76/201.png,V76,201.png,0,21.75
EmbryonVideoClassif/Frames/V76/202.png,V76,202.png,0,21.75
EmbryonVideoClassif/Frames/V76/203.png,V76,203.png,0,21.75
EmbryonVideoClassif/Frames/V76/204.png,V76,204.png,0,21.75
EmbryonVideoClassif/Frames/V76/205.png,V76,205.png,0,21.75
EmbryonVideoClassif/Frames/V76/206.png,V76,206.png,0,21.75
EmbryonVideoClassif/Frames/V76/207.png,V76,207.png,0,21.75
EmbryonVideoClassif/Frames/V76/208.png,V76,208.png,0,21.75
EmbryonVideoClassif/Frames/V76/209.png,V76,209.png,0,21.75
EmbryonVideoClassif/Frames/V76/210.png,V76,210.png,0,21.75
EmbryonVideoClassif/Frames/V76/211.png,V76,211.png,0,21.75
EmbryonVideoClassif/Frames/V76/212.png,V76,212.png,0,21.75
EmbryonVideoClassif/Frames/V76/213.png,V76,213.png,0,21.75
EmbryonVideoClassif/Frames/V76/214.png,V76,214.png,0,21.75
EmbryonVideoClassif/Frames/V76/215.png,V76,215.png,0,21.75
EmbryonVideoClassif/Frames/V76/216.png,V76,216.png,0,21.75
EmbryonVideoClassif/Frames/V76/217.png,V76,217.png,0,21.75
EmbryonVideoClassif/Frames/V76/218.png,V76,218.png,0,21.75
EmbryonVideoClassif/Frames/V76/219.png,V76,219.png,0,21.75
EmbryonVideoClassif/Frames/V76/220.png,V76,220.png,0,21.75
EmbryonVideoClassif/Frames/V76/221.png,V76,221.png,0,21.75
EmbryonVideoClassif/Frames/V76/222.png,V76,222.png,0,21.75
EmbryonVideoClassif/Frames/V76/223.png,V76,223.png,0,21.75
EmbryonVideoClassif/Frames/V76/224.png,V76,224.png,0,21.75
EmbryonVideoClassif/Frames/V76/225.png,V76,225.png,0,21.75
EmbryonVideoClassif/Frames/V76/226.png,V76,226.png,0,21.75
EmbryonVideoClassif/Frames/V76/227.png,V76,227.png,0,21.75
EmbryonVideoClassif/Frames/V76/228.png,V76,228.png,0,21.75
EmbryonVideoClassif/Frames/V76/229.png,V76,229.png,0,21.75
EmbryonVideoClassif/Frames/V76/230.png,V76,230.png,0,21.75
EmbryonVideoClassif/Frames/V76/231.png,V76,231.png,0,21.75
EmbryonVideoClassif/Frames/V76/232.png,V76,232.png,0,21.75
EmbryonVideoClassif/Frames/V76/233.png,V76,233.png,0,21.75
EmbryonVideoClassif/Frames/V76/234.png,V76,234.png,0,21.75
EmbryonVideoClassif/Frames/V76/235.png,V76,235.png,0,21.75
EmbryonVideoClassif/Frames/V76/236.png,V76,236.png,0,21.75
EmbryonVideoClassif/Frames/V76/237.png,V76,237.png,0,21.75
EmbryonVideoClassif/Frames/V76/238.png,V76,238.png,0,21.75
EmbryonVideoClassif/Frames/V76/239.png,V76,239.png,0,21.75
EmbryonVideoClassif/Frames/V76/240.png,V76,240.png,0,21.75
EmbryonVideoClassif/Frames/V76/241.png,V76,241.png,0,21.75
EmbryonVideoClassif/Frames/V76/242.png,V76,242.png,0,21.75
EmbryonVideoClassif/Frames/V76/243.png,V76,243.png,0,21.75
EmbryonVideoClassif/Frames/V76/244.png,V76,244.png,0,21.75
EmbryonVideoClassif/Frames/V76/245.png,V76,245.png,0,21.75
EmbryonVideoClassif/Frames/V76/246.png,V76,246.png,0,21.75
EmbryonVideoClassif/Frames/V76/247.png,V76,247.png,0,21.75
EmbryonVideoClassif/Frames/V76/248.png,V76,248.png,0,21.75
EmbryonVideoClassif/Frames/V76/249.png,V76,249.png,0,21.75
EmbryonVideoClassif/Frames/V76/250.png,V76,250.png,0,21.75
EmbryonVideoClassif/Frames/V76/251.png,V76,251.png,0,21.75
EmbryonVideoClassif/Frames/V76/252.png,V76,252.png,0,21.75
EmbryonVideoClassif/Frames/V76/253.png,V76,253.png,0,21.75
EmbryonVideoClassif/Frames/V76/254.png,V76,254.png,0,21.75
EmbryonVideoClassif/Frames/V76/255.png,V76,255.png,0,21.75
EmbryonVideoClassif/Frames/V76/256.png,V76,256.png,0,21.75
EmbryonVideoClassif/Frames/V76/257.png,V76,257.png,0,21.75
EmbryonVideoClassif/Frames/V76/258.png,V76,258.png,0,21.75
EmbryonVideoClassif/Frames/V76/259.png,V76,259.png,0,21.75
EmbryonVideoClassif/Frames/V76/260.png,V76,260.png,0,21.75
EmbryonVideoClassif/Frames/V76/261.png,V76,261.png,0,21.75
EmbryonVideoClassif/Frames/V76/262.png,V76,262.png,0,21.75
EmbryonVideoClassif/Frames/V76/263.png,V76,263.png,0,21.75
EmbryonVideoClassif/Frames/V76/264.png,V76,264.png,0,21.75
EmbryonVideoClassif/Frames/V76/265.png,V76,265.png,0,21.75
EmbryonVideoClassif/Frames/V76/266.png,V76,266.png,0,21.75
EmbryonVideoClassif/Frames/V76/267.png,V76,267.png,0,21.75
EmbryonVideoClassif/Frames/V76/268.png,V76,268.png,0,21.75
EmbryonVideoClassif/Frames/V76/269.png,V76,269.png,0,21.75
EmbryonVideoClassif/Frames/V76/270.png,V76,270.png,0,21.75
EmbryonVideoClassif/Frames/V76/271.png,V76,271.png,0,21.75
EmbryonVideoClassif/Frames/V76/272.png,V76,272.png,0,21.75
EmbryonVideoClassif/Frames/V76/273.png,V76,273.png,0,21.75
EmbryonVideoClassif/Frames/V76/274.png,V76,274.png,0,21.75
EmbryonVideoClassif/Frames/V76/275.png,V76,275.png,0,21.75
EmbryonVideoClassif/Frames/V76/276.png,V76,276.png,0,21.75
EmbryonVideoClassif/Frames/V76/277.png,V76,277.png,0,21.75
EmbryonVideoClassif/Frames/V76/278.png,V76,278.png,0,21.75
EmbryonVideoClassif/Frames/V76/279.png,V76,279.png,0,21.75
EmbryonVideoClassif/Frames/V76/280.png,V76,280.png,0,21.75
EmbryonVideoClassif/Frames/V76/281.png,V76,281.png,0,21.75
EmbryonVideoClassif/Frames/V76/282.png,V76,282.png,0,21.75
EmbryonVideoClassif/Frames/V76/283.png,V76,283.png,0,21.75
EmbryonVideoClassif/Frames/V76/284.png,V76,284.png,0,21.75
EmbryonVideoClassif/Frames/V76/285.png,V76,285.png,0,21.75
EmbryonVideoClassif/Frames/V76/286.png,V76,286.png,0,21.75
EmbryonVideoClassif/Frames/V76/287.png,V76,287.png,0,21.75
EmbryonVideoClassif/Frames/V76/288.png,V76,288.png,0,21.75
EmbryonVideoClassif/Frames/V76/289.png,V76,289.png,0,21.75
EmbryonVideoClassif/Frames/V76/290.png,V76,290.png,0,21.75
EmbryonVideoClassif/Frames/V76/291.png,V76,291.png,0,21.75
EmbryonVideoClassif/Frames/V76/292.png,V76,292.png,0,21.75
EmbryonVideoClassif/Frames/V76/293.png,V76,293.png,0,21.75
EmbryonVideoClassif/Frames/V76/294.png,V76,294.png,0,21.75
EmbryonVideoClassif/Frames/V76/295.png,V76,295.png,0,21.75
EmbryonVideoClassif/Frames/V76/296.png,V76,296.png,0,21.75
EmbryonVideoClassif/Frames/V76/297.png,V76,297.png,0,21.75
EmbryonVideoClassif/Frames/V76/298.png,V76,298.png,0,21.75
EmbryonVideoClassif/Frames/V76/299.png,V76,299.png,0,21.75
EmbryonVideoClassif/Frames/V76/300.png,V76,300.png,0,21.75
EmbryonVideoClassif/Frames/V77/1.png,V77,1.png,0,21.5
EmbryonVideoClassif/Frames/V77/2.png,V77,2.png,0,21.5
EmbryonVideoClassif/Frames/V77/3.png,V77,3.png,0,21.5
EmbryonVideoClassif/Frames/V77/4.png,V77,4.png,0,21.5
EmbryonVideoClassif/Frames/V77/5.png,V77,5.png,0,21.5
EmbryonVideoClassif/Frames/V77/6.png,V77,6.png,0,21.5
EmbryonVideoClassif/Frames/V77/7.png,V77,7.png,0,21.5
EmbryonVideoClassif/Frames/V77/8.png,V77,8.png,0,21.5
EmbryonVideoClassif/Frames/V77/9.png,V77,9.png,0,21.5
EmbryonVideoClassif/Frames/V77/10.png,V77,10.png,0,21.5
EmbryonVideoClassif/Frames/V77/11.png,V77,11.png,0,21.5
EmbryonVideoClassif/Frames/V77/12.png,V77,12.png,0,21.5
EmbryonVideoClassif/Frames/V77/13.png,V77,13.png,0,21.5
EmbryonVideoClassif/Frames/V77/14.png,V77,14.png,0,21.5
EmbryonVideoClassif/Frames/V77/15.png,V77,15.png,0,21.5
EmbryonVideoClassif/Frames/V77/16.png,V77,16.png,0,21.5
EmbryonVideoClassif/Frames/V77/17.png,V77,17.png,0,21.5
EmbryonVideoClassif/Frames/V77/18.png,V77,18.png,0,21.5
EmbryonVideoClassif/Frames/V77/19.png,V77,19.png,0,21.5
EmbryonVideoClassif/Frames/V77/20.png,V77,20.png,0,21.5
EmbryonVideoClassif/Frames/V77/21.png,V77,21.png,0,21.5
EmbryonVideoClassif/Frames/V77/22.png,V77,22.png,0,21.5
EmbryonVideoClassif/Frames/V77/23.png,V77,23.png,0,21.5
EmbryonVideoClassif/Frames/V77/24.png,V77,24.png,0,21.5
EmbryonVideoClassif/Frames/V77/25.png,V77,25.png,0,21.5
EmbryonVideoClassif/Frames/V77/26.png,V77,26.png,0,21.5
EmbryonVideoClassif/Frames/V77/27.png,V77,27.png,0,21.5
EmbryonVideoClassif/Frames/V77/28.png,V77,28.png,0,21.5
EmbryonVideoClassif/Frames/V77/29.png,V77,29.png,0,21.5
EmbryonVideoClassif/Frames/V77/30.png,V77,30.png,0,21.5
EmbryonVideoClassif/Frames/V77/31.png,V77,31.png,0,21.5
EmbryonVideoClassif/Frames/V77/32.png,V77,32.png,0,21.5
EmbryonVideoClassif/Frames/V77/33.png,V77,33.png,0,21.5
EmbryonVideoClassif/Frames/V77/34.png,V77,34.png,0,21.5
EmbryonVideoClassif/Frames/V77/35.png,V77,35.png,0,21.5
EmbryonVideoClassif/Frames/V77/36.png,V77,36.png,0,21.5
EmbryonVideoClassif/Frames/V77/37.png,V77,37.png,0,21.5
EmbryonVideoClassif/Frames/V77/38.png,V77,38.png,0,21.5
EmbryonVideoClassif/Frames/V77/39.png,V77,39.png,0,21.5
EmbryonVideoClassif/Frames/V77/40.png,V77,40.png,0,21.5
EmbryonVideoClassif/Frames/V77/41.png,V77,41.png,0,21.5
EmbryonVideoClassif/Frames/V77/42.png,V77,42.png,0,21.5
EmbryonVideoClassif/Frames/V77/43.png,V77,43.png,0,21.5
EmbryonVideoClassif/Frames/V77/44.png,V77,44.png,0,21.5
EmbryonVideoClassif/Frames/V77/45.png,V77,45.png,0,21.5
EmbryonVideoClassif/Frames/V77/46.png,V77,46.png,0,21.5
EmbryonVideoClassif/Frames/V77/47.png,V77,47.png,0,21.5
EmbryonVideoClassif/Frames/V77/48.png,V77,48.png,0,21.5
EmbryonVideoClassif/Frames/V77/49.png,V77,49.png,0,21.5
EmbryonVideoClassif/Frames/V77/50.png,V77,50.png,0,21.5
EmbryonVideoClassif/Frames/V77/51.png,V77,51.png,0,21.5
EmbryonVideoClassif/Frames/V77/52.png,V77,52.png,0,21.5
EmbryonVideoClassif/Frames/V77/53.png,V77,53.png,0,21.5
EmbryonVideoClassif/Frames/V77/54.png,V77,54.png,0,21.5
EmbryonVideoClassif/Frames/V77/55.png,V77,55.png,0,21.5
EmbryonVideoClassif/Frames/V77/56.png,V77,56.png,0,21.5
EmbryonVideoClassif/Frames/V77/57.png,V77,57.png,0,21.5
EmbryonVideoClassif/Frames/V77/58.png,V77,58.png,0,21.5
EmbryonVideoClassif/Frames/V77/59.png,V77,59.png,0,21.5
EmbryonVideoClassif/Frames/V77/60.png,V77,60.png,0,21.5
EmbryonVideoClassif/Frames/V77/61.png,V77,61.png,0,21.5
EmbryonVideoClassif/Frames/V77/62.png,V77,62.png,0,21.5
EmbryonVideoClassif/Frames/V77/63.png,V77,63.png,0,21.5
EmbryonVideoClassif/Frames/V77/64.png,V77,64.png,0,21.5
EmbryonVideoClassif/Frames/V77/65.png,V77,65.png,0,21.5
EmbryonVideoClassif/Frames/V77/66.png,V77,66.png,0,21.5
EmbryonVideoClassif/Frames/V77/67.png,V77,67.png,0,21.5
EmbryonVideoClassif/Frames/V77/68.png,V77,68.png,0,21.5
EmbryonVideoClassif/Frames/V77/69.png,V77,69.png,0,21.5
EmbryonVideoClassif/Frames/V77/70.png,V77,70.png,0,21.5
EmbryonVideoClassif/Frames/V77/71.png,V77,71.png,0,21.5
EmbryonVideoClassif/Frames/V77/72.png,V77,72.png,0,21.5
EmbryonVideoClassif/Frames/V77/73.png,V77,73.png,0,21.5
EmbryonVideoClassif/Frames/V77/74.png,V77,74.png,0,21.5
EmbryonVideoClassif/Frames/V77/75.png,V77,75.png,0,21.5
EmbryonVideoClassif/Frames/V77/76.png,V77,76.png,0,21.5
EmbryonVideoClassif/Frames/V77/77.png,V77,77.png,0,21.5
EmbryonVideoClassif/Frames/V77/78.png,V77,78.png,0,21.5
EmbryonVideoClassif/Frames/V77/79.png,V77,79.png,0,21.5
EmbryonVideoClassif/Frames/V77/80.png,V77,80.png,0,21.5
EmbryonVideoClassif/Frames/V77/81.png,V77,81.png,0,21.5
EmbryonVideoClassif/Frames/V77/82.png,V77,82.png,0,21.5
EmbryonVideoClassif/Frames/V77/83.png,V77,83.png,0,21.5
EmbryonVideoClassif/Frames/V77/84.png,V77,84.png,0,21.5
EmbryonVideoClassif/Frames/V77/85.png,V77,85.png,0,21.5
EmbryonVideoClassif/Frames/V77/86.png,V77,86.png,0,21.5
EmbryonVideoClassif/Frames/V77/87.png,V77,87.png,0,21.5
EmbryonVideoClassif/Frames/V77/88.png,V77,88.png,0,21.5
EmbryonVideoClassif/Frames/V77/89.png,V77,89.png,0,21.5
EmbryonVideoClassif/Frames/V77/90.png,V77,90.png,0,21.5
EmbryonVideoClassif/Frames/V77/91.png,V77,91.png,0,21.5
EmbryonVideoClassif/Frames/V77/92.png,V77,92.png,0,21.5
EmbryonVideoClassif/Frames/V77/93.png,V77,93.png,0,21.5
EmbryonVideoClassif/Frames/V77/94.png,V77,94.png,0,21.5
EmbryonVideoClassif/Frames/V77/95.png,V77,95.png,0,21.5
EmbryonVideoClassif/Frames/V77/96.png,V77,96.png,0,21.5
EmbryonVideoClassif/Frames/V77/97.png,V77,97.png,0,21.5
EmbryonVideoClassif/Frames/V77/98.png,V77,98.png,0,21.5
EmbryonVideoClassif/Frames/V77/99.png,V77,99.png,0,21.5
EmbryonVideoClassif/Frames/V77/100.png,V77,100.png,0,21.5
EmbryonVideoClassif/Frames/V77/101.png,V77,101.png,0,21.5
EmbryonVideoClassif/Frames/V77/102.png,V77,102.png,0,21.5
EmbryonVideoClassif/Frames/V77/103.png,V77,103.png,0,21.5
EmbryonVideoClassif/Frames/V77/104.png,V77,104.png,0,21.5
EmbryonVideoClassif/Frames/V77/105.png,V77,105.png,0,21.5
EmbryonVideoClassif/Frames/V77/106.png,V77,106.png,0,21.5
EmbryonVideoClassif/Frames/V77/107.png,V77,107.png,0,21.5
EmbryonVideoClassif/Frames/V77/108.png,V77,108.png,0,21.5
EmbryonVideoClassif/Frames/V77/109.png,V77,109.png,0,21.5
EmbryonVideoClassif/Frames/V77/110.png,V77,110.png,0,21.5
EmbryonVideoClassif/Frames/V77/111.png,V77,111.png,0,21.5
EmbryonVideoClassif/Frames/V77/112.png,V77,112.png,0,21.5
EmbryonVideoClassif/Frames/V77/113.png,V77,113.png,0,21.5
EmbryonVideoClassif/Frames/V77/114.png,V77,114.png,0,21.5
EmbryonVideoClassif/Frames/V77/115.png,V77,115.png,0,21.5
EmbryonVideoClassif/Frames/V77/116.png,V77,116.png,0,21.5
EmbryonVideoClassif/Frames/V77/117.png,V77,117.png,0,21.5
EmbryonVideoClassif/Frames/V77/118.png,V77,118.png,0,21.5
EmbryonVideoClassif/Frames/V77/119.png,V77,119.png,0,21.5
EmbryonVideoClassif/Frames/V77/120.png,V77,120.png,0,21.5
EmbryonVideoClassif/Frames/V77/121.png,V77,121.png,0,21.5
EmbryonVideoClassif/Frames/V77/122.png,V77,122.png,0,21.5
EmbryonVideoClassif/Frames/V77/123.png,V77,123.png,0,21.5
EmbryonVideoClassif/Frames/V77/124.png,V77,124.png,0,21.5
EmbryonVideoClassif/Frames/V77/125.png,V77,125.png,0,21.5
EmbryonVideoClassif/Frames/V77/126.png,V77,126.png,0,21.5
EmbryonVideoClassif/Frames/V77/127.png,V77,127.png,0,21.5
EmbryonVideoClassif/Frames/V77/128.png,V77,128.png,0,21.5
EmbryonVideoClassif/Frames/V77/129.png,V77,129.png,0,21.5
EmbryonVideoClassif/Frames/V77/130.png,V77,130.png,0,21.5
EmbryonVideoClassif/Frames/V77/131.png,V77,131.png,0,21.5
EmbryonVideoClassif/Frames/V77/132.png,V77,132.png,0,21.5
EmbryonVideoClassif/Frames/V77/133.png,V77,133.png,0,21.5
EmbryonVideoClassif/Frames/V77/134.png,V77,134.png,0,21.5
EmbryonVideoClassif/Frames/V77/135.png,V77,135.png,0,21.5
EmbryonVideoClassif/Frames/V77/136.png,V77,136.png,0,21.5
EmbryonVideoClassif/Frames/V77/137.png,V77,137.png,0,21.5
EmbryonVideoClassif/Frames/V77/138.png,V77,138.png,0,21.5
EmbryonVideoClassif/Frames/V77/139.png,V77,139.png,0,21.5
EmbryonVideoClassif/Frames/V77/140.png,V77,140.png,0,21.5
EmbryonVideoClassif/Frames/V77/141.png,V77,141.png,0,21.5
EmbryonVideoClassif/Frames/V77/142.png,V77,142.png,0,21.5
EmbryonVideoClassif/Frames/V77/143.png,V77,143.png,0,21.5
EmbryonVideoClassif/Frames/V77/144.png,V77,144.png,0,21.5
EmbryonVideoClassif/Frames/V77/145.png,V77,145.png,0,21.5
EmbryonVideoClassif/Frames/V77/146.png,V77,146.png,0,21.5
EmbryonVideoClassif/Frames/V77/147.png,V77,147.png,0,21.5
EmbryonVideoClassif/Frames/V77/148.png,V77,148.png,0,21.5
EmbryonVideoClassif/Frames/V77/149.png,V77,149.png,0,21.5
EmbryonVideoClassif/Frames/V77/150.png,V77,150.png,0,21.5
EmbryonVideoClassif/Frames/V77/151.png,V77,151.png,0,21.5
EmbryonVideoClassif/Frames/V77/152.png,V77,152.png,0,21.5
EmbryonVideoClassif/Frames/V77/153.png,V77,153.png,0,21.5
EmbryonVideoClassif/Frames/V77/154.png,V77,154.png,0,21.5
EmbryonVideoClassif/Frames/V77/155.png,V77,155.png,0,21.5
EmbryonVideoClassif/Frames/V77/156.png,V77,156.png,0,21.5
EmbryonVideoClassif/Frames/V77/157.png,V77,157.png,0,21.5
EmbryonVideoClassif/Frames/V77/158.png,V77,158.png,0,21.5
EmbryonVideoClassif/Frames/V77/159.png,V77,159.png,0,21.5
EmbryonVideoClassif/Frames/V77/160.png,V77,160.png,0,21.5
EmbryonVideoClassif/Frames/V77/161.png,V77,161.png,0,21.5
EmbryonVideoClassif/Frames/V77/162.png,V77,162.png,0,21.5
EmbryonVideoClassif/Frames/V77/163.png,V77,163.png,0,21.5
EmbryonVideoClassif/Frames/V77/164.png,V77,164.png,0,21.5
EmbryonVideoClassif/Frames/V77/165.png,V77,165.png,0,21.5
