,Class,VideoIdx,Image,FrameIdx,t0
12639,1,V67,EmbryonVideoClassif/Frames/V67/40.png,40.png,21.5
12640,1,V67,EmbryonVideoClassif/Frames/V67/41.png,41.png,21.5
12641,1,V67,EmbryonVideoClassif/Frames/V67/42.png,42.png,21.5
12642,1,V67,EmbryonVideoClassif/Frames/V67/43.png,43.png,21.5
12643,1,V67,EmbryonVideoClassif/Frames/V67/44.png,44.png,21.5
12644,1,V67,EmbryonVideoClassif/Frames/V67/45.png,45.png,21.5
12645,1,V67,EmbryonVideoClassif/Frames/V67/46.png,46.png,21.5
12646,1,V67,EmbryonVideoClassif/Frames/V67/47.png,47.png,21.5
12647,1,V67,EmbryonVideoClassif/Frames/V67/48.png,48.png,21.5
12648,1,V67,EmbryonVideoClassif/Frames/V67/49.png,49.png,21.5
12649,1,V67,EmbryonVideoClassif/Frames/V67/50.png,50.png,21.5
12650,1,V67,EmbryonVideoClassif/Frames/V67/51.png,51.png,21.5
12651,1,V67,EmbryonVideoClassif/Frames/V67/52.png,52.png,21.5
12652,1,V67,EmbryonVideoClassif/Frames/V67/53.png,53.png,21.5
12653,1,V67,EmbryonVideoClassif/Frames/V67/54.png,54.png,21.5
12654,1,V67,EmbryonVideoClassif/Frames/V67/55.png,55.png,21.5
12655,1,V67,EmbryonVideoClassif/Frames/V67/56.png,56.png,21.5
12656,1,V67,EmbryonVideoClassif/Frames/V67/57.png,57.png,21.5
12657,1,V67,EmbryonVideoClassif/Frames/V67/58.png,58.png,21.5
12658,1,V67,EmbryonVideoClassif/Frames/V67/59.png,59.png,21.5
12659,1,V67,EmbryonVideoClassif/Frames/V67/60.png,60.png,21.5
12660,1,V67,EmbryonVideoClassif/Frames/V67/61.png,61.png,21.5
12661,1,V67,EmbryonVideoClassif/Frames/V67/62.png,62.png,21.5
12662,1,V67,EmbryonVideoClassif/Frames/V67/63.png,63.png,21.5
12663,1,V67,EmbryonVideoClassif/Frames/V67/64.png,64.png,21.5
12664,1,V67,EmbryonVideoClassif/Frames/V67/65.png,65.png,21.5
12665,1,V67,EmbryonVideoClassif/Frames/V67/66.png,66.png,21.5
12666,1,V67,EmbryonVideoClassif/Frames/V67/67.png,67.png,21.5
12667,1,V67,EmbryonVideoClassif/Frames/V67/68.png,68.png,21.5
12668,1,V67,EmbryonVideoClassif/Frames/V67/69.png,69.png,21.5
12669,1,V67,EmbryonVideoClassif/Frames/V67/70.png,70.png,21.5
12670,1,V67,EmbryonVideoClassif/Frames/V67/71.png,71.png,21.5
12671,1,V67,EmbryonVideoClassif/Frames/V67/72.png,72.png,21.5
12672,1,V67,EmbryonVideoClassif/Frames/V67/73.png,73.png,21.5
12673,1,V67,EmbryonVideoClassif/Frames/V67/74.png,74.png,21.5
12674,1,V67,EmbryonVideoClassif/Frames/V67/75.png,75.png,21.5
12675,1,V67,EmbryonVideoClassif/Frames/V67/76.png,76.png,21.5
12676,1,V67,EmbryonVideoClassif/Frames/V67/77.png,77.png,21.5
12677,1,V67,EmbryonVideoClassif/Frames/V67/78.png,78.png,21.5
12678,1,V67,EmbryonVideoClassif/Frames/V67/79.png,79.png,21.5
12679,1,V67,EmbryonVideoClassif/Frames/V67/80.png,80.png,21.5
12680,1,V67,EmbryonVideoClassif/Frames/V67/81.png,81.png,21.5
12681,1,V67,EmbryonVideoClassif/Frames/V67/82.png,82.png,21.5
12682,1,V67,EmbryonVideoClassif/Frames/V67/83.png,83.png,21.5
12683,1,V67,EmbryonVideoClassif/Frames/V67/84.png,84.png,21.5
12684,1,V67,EmbryonVideoClassif/Frames/V67/85.png,85.png,21.5
12685,1,V67,EmbryonVideoClassif/Frames/V67/86.png,86.png,21.5
12686,1,V67,EmbryonVideoClassif/Frames/V67/87.png,87.png,21.5
12687,1,V67,EmbryonVideoClassif/Frames/V67/88.png,88.png,21.5
12688,1,V67,EmbryonVideoClassif/Frames/V67/89.png,89.png,21.5
12689,1,V67,EmbryonVideoClassif/Frames/V67/90.png,90.png,21.5
12690,1,V67,EmbryonVideoClassif/Frames/V67/91.png,91.png,21.5
12691,1,V67,EmbryonVideoClassif/Frames/V67/92.png,92.png,21.5
12692,1,V67,EmbryonVideoClassif/Frames/V67/93.png,93.png,21.5
12693,1,V67,EmbryonVideoClassif/Frames/V67/94.png,94.png,21.5
12694,1,V67,EmbryonVideoClassif/Frames/V67/95.png,95.png,21.5
12695,1,V67,EmbryonVideoClassif/Frames/V67/96.png,96.png,21.5
12696,1,V67,EmbryonVideoClassif/Frames/V67/97.png,97.png,21.5
12697,1,V67,EmbryonVideoClassif/Frames/V67/98.png,98.png,21.5
12698,1,V67,EmbryonVideoClassif/Frames/V67/99.png,99.png,21.5
12699,1,V67,EmbryonVideoClassif/Frames/V67/100.png,100.png,21.5
12700,1,V67,EmbryonVideoClassif/Frames/V67/101.png,101.png,21.5
12701,1,V67,EmbryonVideoClassif/Frames/V67/102.png,102.png,21.5
12702,1,V67,EmbryonVideoClassif/Frames/V67/103.png,103.png,21.5
12703,1,V67,EmbryonVideoClassif/Frames/V67/104.png,104.png,21.5
12704,1,V67,EmbryonVideoClassif/Frames/V67/105.png,105.png,21.5
12705,1,V67,EmbryonVideoClassif/Frames/V67/106.png,106.png,21.5
12706,1,V67,EmbryonVideoClassif/Frames/V67/107.png,107.png,21.5
12707,1,V67,EmbryonVideoClassif/Frames/V67/108.png,108.png,21.5
12708,1,V67,EmbryonVideoClassif/Frames/V67/109.png,109.png,21.5
12709,1,V67,EmbryonVideoClassif/Frames/V67/110.png,110.png,21.5
12710,1,V67,EmbryonVideoClassif/Frames/V67/111.png,111.png,21.5
12711,1,V67,EmbryonVideoClassif/Frames/V67/112.png,112.png,21.5
12712,1,V67,EmbryonVideoClassif/Frames/V67/113.png,113.png,21.5
12713,1,V67,EmbryonVideoClassif/Frames/V67/114.png,114.png,21.5
12714,1,V67,EmbryonVideoClassif/Frames/V67/115.png,115.png,21.5
12715,1,V67,EmbryonVideoClassif/Frames/V67/116.png,116.png,21.5
12716,1,V67,EmbryonVideoClassif/Frames/V67/117.png,117.png,21.5
12717,1,V67,EmbryonVideoClassif/Frames/V67/118.png,118.png,21.5
12718,1,V67,EmbryonVideoClassif/Frames/V67/119.png,119.png,21.5
12719,1,V67,EmbryonVideoClassif/Frames/V67/120.png,120.png,21.5
12720,1,V67,EmbryonVideoClassif/Frames/V67/121.png,121.png,21.5
12721,1,V67,EmbryonVideoClassif/Frames/V67/122.png,122.png,21.5
12722,1,V67,EmbryonVideoClassif/Frames/V67/123.png,123.png,21.5
12723,1,V67,EmbryonVideoClassif/Frames/V67/124.png,124.png,21.5
12724,1,V67,EmbryonVideoClassif/Frames/V67/125.png,125.png,21.5
12725,1,V67,EmbryonVideoClassif/Frames/V67/126.png,126.png,21.5
12726,1,V67,EmbryonVideoClassif/Frames/V67/127.png,127.png,21.5
12727,1,V67,EmbryonVideoClassif/Frames/V67/128.png,128.png,21.5
12728,1,V67,EmbryonVideoClassif/Frames/V67/129.png,129.png,21.5
12729,1,V67,EmbryonVideoClassif/Frames/V67/130.png,130.png,21.5
12730,1,V67,EmbryonVideoClassif/Frames/V67/131.png,131.png,21.5
12731,1,V67,EmbryonVideoClassif/Frames/V67/132.png,132.png,21.5
12732,1,V67,EmbryonVideoClassif/Frames/V67/133.png,133.png,21.5
12733,1,V67,EmbryonVideoClassif/Frames/V67/134.png,134.png,21.5
12734,1,V67,EmbryonVideoClassif/Frames/V67/135.png,135.png,21.5
12735,1,V67,EmbryonVideoClassif/Frames/V67/136.png,136.png,21.5
12736,1,V67,EmbryonVideoClassif/Frames/V67/137.png,137.png,21.5
12737,1,V67,EmbryonVideoClassif/Frames/V67/138.png,138.png,21.5
12738,1,V67,EmbryonVideoClassif/Frames/V67/139.png,139.png,21.5
12739,1,V67,EmbryonVideoClassif/Frames/V67/140.png,140.png,21.5
12740,1,V67,EmbryonVideoClassif/Frames/V67/141.png,141.png,21.5
12741,1,V67,EmbryonVideoClassif/Frames/V67/142.png,142.png,21.5
12742,1,V67,EmbryonVideoClassif/Frames/V67/143.png,143.png,21.5
12743,1,V67,EmbryonVideoClassif/Frames/V67/144.png,144.png,21.5
12744,1,V67,EmbryonVideoClassif/Frames/V67/145.png,145.png,21.5
12745,1,V67,EmbryonVideoClassif/Frames/V67/146.png,146.png,21.5
12746,1,V67,EmbryonVideoClassif/Frames/V67/147.png,147.png,21.5
12747,1,V67,EmbryonVideoClassif/Frames/V67/148.png,148.png,21.5
12748,1,V67,EmbryonVideoClassif/Frames/V67/149.png,149.png,21.5
12749,1,V67,EmbryonVideoClassif/Frames/V67/150.png,150.png,21.5
12750,1,V67,EmbryonVideoClassif/Frames/V67/151.png,151.png,21.5
12751,1,V67,EmbryonVideoClassif/Frames/V67/152.png,152.png,21.5
12752,1,V67,EmbryonVideoClassif/Frames/V67/153.png,153.png,21.5
12753,1,V67,EmbryonVideoClassif/Frames/V67/154.png,154.png,21.5
12754,1,V67,EmbryonVideoClassif/Frames/V67/155.png,155.png,21.5
12755,1,V67,EmbryonVideoClassif/Frames/V67/156.png,156.png,21.5
12756,1,V67,EmbryonVideoClassif/Frames/V67/157.png,157.png,21.5
12757,1,V67,EmbryonVideoClassif/Frames/V67/158.png,158.png,21.5
12758,1,V67,EmbryonVideoClassif/Frames/V67/159.png,159.png,21.5
12759,1,V67,EmbryonVideoClassif/Frames/V67/160.png,160.png,21.5
12760,1,V67,EmbryonVideoClassif/Frames/V67/161.png,161.png,21.5
12761,1,V67,EmbryonVideoClassif/Frames/V67/162.png,162.png,21.5
12762,1,V67,EmbryonVideoClassif/Frames/V67/163.png,163.png,21.5
12763,1,V67,EmbryonVideoClassif/Frames/V67/164.png,164.png,21.5
12764,1,V67,EmbryonVideoClassif/Frames/V67/165.png,165.png,21.5
12765,1,V67,EmbryonVideoClassif/Frames/V67/166.png,166.png,21.5
12766,1,V67,EmbryonVideoClassif/Frames/V67/167.png,167.png,21.5
12767,1,V67,EmbryonVideoClassif/Frames/V67/168.png,168.png,21.5
12768,1,V67,EmbryonVideoClassif/Frames/V67/169.png,169.png,21.5
12769,1,V67,EmbryonVideoClassif/Frames/V67/170.png,170.png,21.5
12770,1,V67,EmbryonVideoClassif/Frames/V67/171.png,171.png,21.5
12771,1,V67,EmbryonVideoClassif/Frames/V67/172.png,172.png,21.5
12772,1,V67,EmbryonVideoClassif/Frames/V67/173.png,173.png,21.5
12773,1,V67,EmbryonVideoClassif/Frames/V67/174.png,174.png,21.5
12774,1,V67,EmbryonVideoClassif/Frames/V67/175.png,175.png,21.5
12775,1,V67,EmbryonVideoClassif/Frames/V67/176.png,176.png,21.5
12776,1,V67,EmbryonVideoClassif/Frames/V67/177.png,177.png,21.5
12777,1,V67,EmbryonVideoClassif/Frames/V67/178.png,178.png,21.5
12778,1,V67,EmbryonVideoClassif/Frames/V67/179.png,179.png,21.5
12779,1,V67,EmbryonVideoClassif/Frames/V67/180.png,180.png,21.5
12780,1,V67,EmbryonVideoClassif/Frames/V67/181.png,181.png,21.5
12781,1,V67,EmbryonVideoClassif/Frames/V67/182.png,182.png,21.5
12782,1,V67,EmbryonVideoClassif/Frames/V67/183.png,183.png,21.5
12783,1,V67,EmbryonVideoClassif/Frames/V67/184.png,184.png,21.5
12784,1,V67,EmbryonVideoClassif/Frames/V67/185.png,185.png,21.5
12785,1,V67,EmbryonVideoClassif/Frames/V67/186.png,186.png,21.5
12786,1,V67,EmbryonVideoClassif/Frames/V67/187.png,187.png,21.5
12787,1,V67,EmbryonVideoClassif/Frames/V67/188.png,188.png,21.5
12788,1,V67,EmbryonVideoClassif/Frames/V67/189.png,189.png,21.5
12789,1,V67,EmbryonVideoClassif/Frames/V67/190.png,190.png,21.5
12790,1,V67,EmbryonVideoClassif/Frames/V67/191.png,191.png,21.5
12791,1,V67,EmbryonVideoClassif/Frames/V67/192.png,192.png,21.5
12792,1,V67,EmbryonVideoClassif/Frames/V67/193.png,193.png,21.5
12793,1,V67,EmbryonVideoClassif/Frames/V67/194.png,194.png,21.5
12794,1,V67,EmbryonVideoClassif/Frames/V67/195.png,195.png,21.5
12795,1,V67,EmbryonVideoClassif/Frames/V67/196.png,196.png,21.5
12796,1,V67,EmbryonVideoClassif/Frames/V67/197.png,197.png,21.5
12797,1,V67,EmbryonVideoClassif/Frames/V67/198.png,198.png,21.5
12798,1,V67,EmbryonVideoClassif/Frames/V67/199.png,199.png,21.5
12799,1,V67,EmbryonVideoClassif/Frames/V67/200.png,200.png,21.5
12800,1,V67,EmbryonVideoClassif/Frames/V67/201.png,201.png,21.5
12801,1,V67,EmbryonVideoClassif/Frames/V67/202.png,202.png,21.5
12802,1,V67,EmbryonVideoClassif/Frames/V67/203.png,203.png,21.5
12803,1,V67,EmbryonVideoClassif/Frames/V67/204.png,204.png,21.5
12804,1,V67,EmbryonVideoClassif/Frames/V67/205.png,205.png,21.5
12805,1,V67,EmbryonVideoClassif/Frames/V67/206.png,206.png,21.5
12806,1,V67,EmbryonVideoClassif/Frames/V67/207.png,207.png,21.5
12807,1,V67,EmbryonVideoClassif/Frames/V67/208.png,208.png,21.5
12808,1,V67,EmbryonVideoClassif/Frames/V67/209.png,209.png,21.5
12809,1,V67,EmbryonVideoClassif/Frames/V67/210.png,210.png,21.5
12810,1,V67,EmbryonVideoClassif/Frames/V67/211.png,211.png,21.5
12811,1,V67,EmbryonVideoClassif/Frames/V67/212.png,212.png,21.5
12812,1,V67,EmbryonVideoClassif/Frames/V67/213.png,213.png,21.5
12813,1,V67,EmbryonVideoClassif/Frames/V67/214.png,214.png,21.5
12814,1,V67,EmbryonVideoClassif/Frames/V67/215.png,215.png,21.5
12815,1,V67,EmbryonVideoClassif/Frames/V67/216.png,216.png,21.5
12816,1,V67,EmbryonVideoClassif/Frames/V67/217.png,217.png,21.5
12817,1,V67,EmbryonVideoClassif/Frames/V67/218.png,218.png,21.5
12818,1,V67,EmbryonVideoClassif/Frames/V67/219.png,219.png,21.5
12819,1,V67,EmbryonVideoClassif/Frames/V67/220.png,220.png,21.5
12820,1,V67,EmbryonVideoClassif/Frames/V67/221.png,221.png,21.5
12821,1,V67,EmbryonVideoClassif/Frames/V67/222.png,222.png,21.5
12822,1,V67,EmbryonVideoClassif/Frames/V67/223.png,223.png,21.5
12823,1,V67,EmbryonVideoClassif/Frames/V67/224.png,224.png,21.5
12824,1,V67,EmbryonVideoClassif/Frames/V67/225.png,225.png,21.5
12825,1,V67,EmbryonVideoClassif/Frames/V67/226.png,226.png,21.5
12826,1,V67,EmbryonVideoClassif/Frames/V67/227.png,227.png,21.5
12827,1,V67,EmbryonVideoClassif/Frames/V67/228.png,228.png,21.5
12828,1,V67,EmbryonVideoClassif/Frames/V67/229.png,229.png,21.5
12829,1,V67,EmbryonVideoClassif/Frames/V67/230.png,230.png,21.5
12830,1,V67,EmbryonVideoClassif/Frames/V67/231.png,231.png,21.5
12831,1,V67,EmbryonVideoClassif/Frames/V67/232.png,232.png,21.5
12832,1,V67,EmbryonVideoClassif/Frames/V67/233.png,233.png,21.5
12833,1,V67,EmbryonVideoClassif/Frames/V67/234.png,234.png,21.5
12834,1,V67,EmbryonVideoClassif/Frames/V67/235.png,235.png,21.5
12835,1,V67,EmbryonVideoClassif/Frames/V67/236.png,236.png,21.5
12836,1,V67,EmbryonVideoClassif/Frames/V67/237.png,237.png,21.5
12837,1,V67,EmbryonVideoClassif/Frames/V67/238.png,238.png,21.5
12838,1,V67,EmbryonVideoClassif/Frames/V67/239.png,239.png,21.5
12839,1,V67,EmbryonVideoClassif/Frames/V67/240.png,240.png,21.5
12840,1,V67,EmbryonVideoClassif/Frames/V67/241.png,241.png,21.5
12841,1,V67,EmbryonVideoClassif/Frames/V67/242.png,242.png,21.5
12842,1,V67,EmbryonVideoClassif/Frames/V67/243.png,243.png,21.5
12843,1,V67,EmbryonVideoClassif/Frames/V67/244.png,244.png,21.5
12844,1,V67,EmbryonVideoClassif/Frames/V67/245.png,245.png,21.5
12845,1,V67,EmbryonVideoClassif/Frames/V67/246.png,246.png,21.5
12846,1,V67,EmbryonVideoClassif/Frames/V67/247.png,247.png,21.5
12847,1,V67,EmbryonVideoClassif/Frames/V67/248.png,248.png,21.5
12848,1,V67,EmbryonVideoClassif/Frames/V67/249.png,249.png,21.5
12849,1,V67,EmbryonVideoClassif/Frames/V67/250.png,250.png,21.5
12850,1,V67,EmbryonVideoClassif/Frames/V67/251.png,251.png,21.5
12851,1,V67,EmbryonVideoClassif/Frames/V67/252.png,252.png,21.5
12852,1,V67,EmbryonVideoClassif/Frames/V67/253.png,253.png,21.5
12853,1,V67,EmbryonVideoClassif/Frames/V67/254.png,254.png,21.5
12854,1,V67,EmbryonVideoClassif/Frames/V67/255.png,255.png,21.5
12855,1,V67,EmbryonVideoClassif/Frames/V67/256.png,256.png,21.5
12856,1,V67,EmbryonVideoClassif/Frames/V67/257.png,257.png,21.5
12857,1,V67,EmbryonVideoClassif/Frames/V67/258.png,258.png,21.5
12858,1,V67,EmbryonVideoClassif/Frames/V67/259.png,259.png,21.5
12859,1,V67,EmbryonVideoClassif/Frames/V67/260.png,260.png,21.5
12860,1,V67,EmbryonVideoClassif/Frames/V67/261.png,261.png,21.5
12861,1,V67,EmbryonVideoClassif/Frames/V67/262.png,262.png,21.5
12862,1,V67,EmbryonVideoClassif/Frames/V67/263.png,263.png,21.5
12863,1,V67,EmbryonVideoClassif/Frames/V67/264.png,264.png,21.5
12864,1,V67,EmbryonVideoClassif/Frames/V67/265.png,265.png,21.5
12865,1,V67,EmbryonVideoClassif/Frames/V67/266.png,266.png,21.5
12866,1,V67,EmbryonVideoClassif/Frames/V67/267.png,267.png,21.5
12867,1,V67,EmbryonVideoClassif/Frames/V67/268.png,268.png,21.5
12868,1,V67,EmbryonVideoClassif/Frames/V67/269.png,269.png,21.5
12869,1,V67,EmbryonVideoClassif/Frames/V67/270.png,270.png,21.5
12870,1,V67,EmbryonVideoClassif/Frames/V67/271.png,271.png,21.5
12871,1,V67,EmbryonVideoClassif/Frames/V67/272.png,272.png,21.5
12872,1,V67,EmbryonVideoClassif/Frames/V67/273.png,273.png,21.5
12873,1,V67,EmbryonVideoClassif/Frames/V67/274.png,274.png,21.5
12874,1,V67,EmbryonVideoClassif/Frames/V67/275.png,275.png,21.5
12875,1,V67,EmbryonVideoClassif/Frames/V67/276.png,276.png,21.5
12876,1,V67,EmbryonVideoClassif/Frames/V67/277.png,277.png,21.5
12877,1,V67,EmbryonVideoClassif/Frames/V67/278.png,278.png,21.5
12878,1,V67,EmbryonVideoClassif/Frames/V67/279.png,279.png,21.5
12879,1,V67,EmbryonVideoClassif/Frames/V67/280.png,280.png,21.5
12880,1,V67,EmbryonVideoClassif/Frames/V67/281.png,281.png,21.5
12881,1,V67,EmbryonVideoClassif/Frames/V67/282.png,282.png,21.5
12882,1,V67,EmbryonVideoClassif/Frames/V67/283.png,283.png,21.5
12883,1,V67,EmbryonVideoClassif/Frames/V67/284.png,284.png,21.5
12884,1,V67,EmbryonVideoClassif/Frames/V67/285.png,285.png,21.5
12885,1,V67,EmbryonVideoClassif/Frames/V67/286.png,286.png,21.5
12886,1,V67,EmbryonVideoClassif/Frames/V67/287.png,287.png,21.5
12887,1,V67,EmbryonVideoClassif/Frames/V67/288.png,288.png,21.5
12888,1,V67,EmbryonVideoClassif/Frames/V67/289.png,289.png,21.5
12889,1,V67,EmbryonVideoClassif/Frames/V67/290.png,290.png,21.5
12890,1,V67,EmbryonVideoClassif/Frames/V67/291.png,291.png,21.5
12891,1,V67,EmbryonVideoClassif/Frames/V67/292.png,292.png,21.5
12892,1,V67,EmbryonVideoClassif/Frames/V67/293.png,293.png,21.5
12893,1,V67,EmbryonVideoClassif/Frames/V67/294.png,294.png,21.5
12894,1,V67,EmbryonVideoClassif/Frames/V67/295.png,295.png,21.5
12895,1,V67,EmbryonVideoClassif/Frames/V67/296.png,296.png,21.5
12896,1,V67,EmbryonVideoClassif/Frames/V67/297.png,297.png,21.5
12897,1,V67,EmbryonVideoClassif/Frames/V67/298.png,298.png,21.5
12898,1,V67,EmbryonVideoClassif/Frames/V67/299.png,299.png,21.5
12899,1,V67,EmbryonVideoClassif/Frames/V67/300.png,300.png,21.5
12900,0,V68,EmbryonVideoClassif/Frames/V68/1.png,1.png,21.75
12901,0,V68,EmbryonVideoClassif/Frames/V68/2.png,2.png,21.75
12902,0,V68,EmbryonVideoClassif/Frames/V68/3.png,3.png,21.75
12903,0,V68,EmbryonVideoClassif/Frames/V68/4.png,4.png,21.75
12904,0,V68,EmbryonVideoClassif/Frames/V68/5.png,5.png,21.75
12905,0,V68,EmbryonVideoClassif/Frames/V68/6.png,6.png,21.75
12906,0,V68,EmbryonVideoClassif/Frames/V68/7.png,7.png,21.75
12907,0,V68,EmbryonVideoClassif/Frames/V68/8.png,8.png,21.75
12908,0,V68,EmbryonVideoClassif/Frames/V68/9.png,9.png,21.75
12909,0,V68,EmbryonVideoClassif/Frames/V68/10.png,10.png,21.75
12910,0,V68,EmbryonVideoClassif/Frames/V68/11.png,11.png,21.75
12911,0,V68,EmbryonVideoClassif/Frames/V68/12.png,12.png,21.75
12912,0,V68,EmbryonVideoClassif/Frames/V68/13.png,13.png,21.75
12913,0,V68,EmbryonVideoClassif/Frames/V68/14.png,14.png,21.75
12914,0,V68,EmbryonVideoClassif/Frames/V68/15.png,15.png,21.75
12915,0,V68,EmbryonVideoClassif/Frames/V68/16.png,16.png,21.75
12916,0,V68,EmbryonVideoClassif/Frames/V68/17.png,17.png,21.75
12917,0,V68,EmbryonVideoClassif/Frames/V68/18.png,18.png,21.75
12918,0,V68,EmbryonVideoClassif/Frames/V68/19.png,19.png,21.75
12919,0,V68,EmbryonVideoClassif/Frames/V68/20.png,20.png,21.75
12920,0,V68,EmbryonVideoClassif/Frames/V68/21.png,21.png,21.75
12921,0,V68,EmbryonVideoClassif/Frames/V68/22.png,22.png,21.75
12922,0,V68,EmbryonVideoClassif/Frames/V68/23.png,23.png,21.75
12923,0,V68,EmbryonVideoClassif/Frames/V68/24.png,24.png,21.75
12924,0,V68,EmbryonVideoClassif/Frames/V68/25.png,25.png,21.75
12925,0,V68,EmbryonVideoClassif/Frames/V68/26.png,26.png,21.75
12926,0,V68,EmbryonVideoClassif/Frames/V68/27.png,27.png,21.75
12927,0,V68,EmbryonVideoClassif/Frames/V68/28.png,28.png,21.75
12928,0,V68,EmbryonVideoClassif/Frames/V68/29.png,29.png,21.75
12929,0,V68,EmbryonVideoClassif/Frames/V68/30.png,30.png,21.75
12930,0,V68,EmbryonVideoClassif/Frames/V68/31.png,31.png,21.75
12931,0,V68,EmbryonVideoClassif/Frames/V68/32.png,32.png,21.75
12932,0,V68,EmbryonVideoClassif/Frames/V68/33.png,33.png,21.75
12933,0,V68,EmbryonVideoClassif/Frames/V68/34.png,34.png,21.75
12934,0,V68,EmbryonVideoClassif/Frames/V68/35.png,35.png,21.75
12935,0,V68,EmbryonVideoClassif/Frames/V68/36.png,36.png,21.75
12936,0,V68,EmbryonVideoClassif/Frames/V68/37.png,37.png,21.75
12937,0,V68,EmbryonVideoClassif/Frames/V68/38.png,38.png,21.75
12938,0,V68,EmbryonVideoClassif/Frames/V68/39.png,39.png,21.75
12939,0,V68,EmbryonVideoClassif/Frames/V68/40.png,40.png,21.75
12940,0,V68,EmbryonVideoClassif/Frames/V68/41.png,41.png,21.75
12941,0,V68,EmbryonVideoClassif/Frames/V68/42.png,42.png,21.75
12942,0,V68,EmbryonVideoClassif/Frames/V68/43.png,43.png,21.75
12943,0,V68,EmbryonVideoClassif/Frames/V68/44.png,44.png,21.75
12944,0,V68,EmbryonVideoClassif/Frames/V68/45.png,45.png,21.75
12945,0,V68,EmbryonVideoClassif/Frames/V68/46.png,46.png,21.75
12946,0,V68,EmbryonVideoClassif/Frames/V68/47.png,47.png,21.75
12947,0,V68,EmbryonVideoClassif/Frames/V68/48.png,48.png,21.75
12948,0,V68,EmbryonVideoClassif/Frames/V68/49.png,49.png,21.75
12949,0,V68,EmbryonVideoClassif/Frames/V68/50.png,50.png,21.75
12950,0,V68,EmbryonVideoClassif/Frames/V68/51.png,51.png,21.75
12951,0,V68,EmbryonVideoClassif/Frames/V68/52.png,52.png,21.75
12952,0,V68,EmbryonVideoClassif/Frames/V68/53.png,53.png,21.75
12953,0,V68,EmbryonVideoClassif/Frames/V68/54.png,54.png,21.75
12954,0,V68,EmbryonVideoClassif/Frames/V68/55.png,55.png,21.75
12955,0,V68,EmbryonVideoClassif/Frames/V68/56.png,56.png,21.75
12956,0,V68,EmbryonVideoClassif/Frames/V68/57.png,57.png,21.75
12957,0,V68,EmbryonVideoClassif/Frames/V68/58.png,58.png,21.75
12958,0,V68,EmbryonVideoClassif/Frames/V68/59.png,59.png,21.75
12959,0,V68,EmbryonVideoClassif/Frames/V68/60.png,60.png,21.75
12960,0,V68,EmbryonVideoClassif/Frames/V68/61.png,61.png,21.75
12961,0,V68,EmbryonVideoClassif/Frames/V68/62.png,62.png,21.75
12962,0,V68,EmbryonVideoClassif/Frames/V68/63.png,63.png,21.75
12963,0,V68,EmbryonVideoClassif/Frames/V68/64.png,64.png,21.75
12964,0,V68,EmbryonVideoClassif/Frames/V68/65.png,65.png,21.75
12965,0,V68,EmbryonVideoClassif/Frames/V68/66.png,66.png,21.75
12966,0,V68,EmbryonVideoClassif/Frames/V68/67.png,67.png,21.75
12967,0,V68,EmbryonVideoClassif/Frames/V68/68.png,68.png,21.75
12968,0,V68,EmbryonVideoClassif/Frames/V68/69.png,69.png,21.75
12969,0,V68,EmbryonVideoClassif/Frames/V68/70.png,70.png,21.75
12970,0,V68,EmbryonVideoClassif/Frames/V68/71.png,71.png,21.75
12971,0,V68,EmbryonVideoClassif/Frames/V68/72.png,72.png,21.75
12972,0,V68,EmbryonVideoClassif/Frames/V68/73.png,73.png,21.75
12973,0,V68,EmbryonVideoClassif/Frames/V68/74.png,74.png,21.75
12974,0,V68,EmbryonVideoClassif/Frames/V68/75.png,75.png,21.75
12975,0,V68,EmbryonVideoClassif/Frames/V68/76.png,76.png,21.75
12976,0,V68,EmbryonVideoClassif/Frames/V68/77.png,77.png,21.75
12977,0,V68,EmbryonVideoClassif/Frames/V68/78.png,78.png,21.75
12978,0,V68,EmbryonVideoClassif/Frames/V68/79.png,79.png,21.75
12979,0,V68,EmbryonVideoClassif/Frames/V68/80.png,80.png,21.75
12980,0,V68,EmbryonVideoClassif/Frames/V68/81.png,81.png,21.75
12981,0,V68,EmbryonVideoClassif/Frames/V68/82.png,82.png,21.75
12982,0,V68,EmbryonVideoClassif/Frames/V68/83.png,83.png,21.75
12983,0,V68,EmbryonVideoClassif/Frames/V68/84.png,84.png,21.75
12984,0,V68,EmbryonVideoClassif/Frames/V68/85.png,85.png,21.75
12985,0,V68,EmbryonVideoClassif/Frames/V68/86.png,86.png,21.75
12986,0,V68,EmbryonVideoClassif/Frames/V68/87.png,87.png,21.75
12987,0,V68,EmbryonVideoClassif/Frames/V68/88.png,88.png,21.75
12988,0,V68,EmbryonVideoClassif/Frames/V68/89.png,89.png,21.75
12989,0,V68,EmbryonVideoClassif/Frames/V68/90.png,90.png,21.75
12990,0,V68,EmbryonVideoClassif/Frames/V68/91.png,91.png,21.75
12991,0,V68,EmbryonVideoClassif/Frames/V68/92.png,92.png,21.75
12992,0,V68,EmbryonVideoClassif/Frames/V68/93.png,93.png,21.75
12993,0,V68,EmbryonVideoClassif/Frames/V68/94.png,94.png,21.75
12994,0,V68,EmbryonVideoClassif/Frames/V68/95.png,95.png,21.75
12995,0,V68,EmbryonVideoClassif/Frames/V68/96.png,96.png,21.75
12996,0,V68,EmbryonVideoClassif/Frames/V68/97.png,97.png,21.75
