,Class,VideoIdx,Unnamed: 0,Image,FrameIdx,t0
3026,1,V15,3026,EmbryonVideoClassif/Frames/V15/27.png,27.png,23.5
3027,1,V15,3027,EmbryonVideoClassif/Frames/V15/28.png,28.png,23.5
3028,1,V15,3028,EmbryonVideoClassif/Frames/V15/29.png,29.png,23.5
3029,1,V15,3029,EmbryonVideoClassif/Frames/V15/30.png,30.png,23.5
3030,1,V15,3030,EmbryonVideoClassif/Frames/V15/31.png,31.png,23.5
3031,1,V15,3031,EmbryonVideoClassif/Frames/V15/32.png,32.png,23.5
3032,1,V15,3032,EmbryonVideoClassif/Frames/V15/33.png,33.png,23.5
3033,1,V15,3033,EmbryonVideoClassif/Frames/V15/34.png,34.png,23.5
3034,1,V15,3034,EmbryonVideoClassif/Frames/V15/35.png,35.png,23.5
3035,1,V15,3035,EmbryonVideoClassif/Frames/V15/36.png,36.png,23.5
3036,1,V15,3036,EmbryonVideoClassif/Frames/V15/37.png,37.png,23.5
3037,1,V15,3037,EmbryonVideoClassif/Frames/V15/38.png,38.png,23.5
3038,1,V15,3038,EmbryonVideoClassif/Frames/V15/39.png,39.png,23.5
3039,1,V15,3039,EmbryonVideoClassif/Frames/V15/40.png,40.png,23.5
3040,1,V15,3040,EmbryonVideoClassif/Frames/V15/41.png,41.png,23.5
3041,1,V15,3041,EmbryonVideoClassif/Frames/V15/42.png,42.png,23.5
3042,1,V15,3042,EmbryonVideoClassif/Frames/V15/43.png,43.png,23.5
3043,1,V15,3043,EmbryonVideoClassif/Frames/V15/44.png,44.png,23.5
3044,1,V15,3044,EmbryonVideoClassif/Frames/V15/45.png,45.png,23.5
3045,1,V15,3045,EmbryonVideoClassif/Frames/V15/46.png,46.png,23.5
3046,1,V15,3046,EmbryonVideoClassif/Frames/V15/47.png,47.png,23.5
3047,1,V15,3047,EmbryonVideoClassif/Frames/V15/48.png,48.png,23.5
3048,1,V15,3048,EmbryonVideoClassif/Frames/V15/49.png,49.png,23.5
3049,1,V15,3049,EmbryonVideoClassif/Frames/V15/50.png,50.png,23.5
3050,1,V15,3050,EmbryonVideoClassif/Frames/V15/51.png,51.png,23.5
3051,1,V15,3051,EmbryonVideoClassif/Frames/V15/52.png,52.png,23.5
3052,1,V15,3052,EmbryonVideoClassif/Frames/V15/53.png,53.png,23.5
3053,1,V15,3053,EmbryonVideoClassif/Frames/V15/54.png,54.png,23.5
3054,1,V15,3054,EmbryonVideoClassif/Frames/V15/55.png,55.png,23.5
3055,1,V15,3055,EmbryonVideoClassif/Frames/V15/56.png,56.png,23.5
3056,1,V15,3056,EmbryonVideoClassif/Frames/V15/57.png,57.png,23.5
3057,1,V15,3057,EmbryonVideoClassif/Frames/V15/58.png,58.png,23.5
3058,1,V15,3058,EmbryonVideoClassif/Frames/V15/59.png,59.png,23.5
3059,1,V15,3059,EmbryonVideoClassif/Frames/V15/60.png,60.png,23.5
3060,1,V15,3060,EmbryonVideoClassif/Frames/V15/61.png,61.png,23.5
3061,1,V15,3061,EmbryonVideoClassif/Frames/V15/62.png,62.png,23.5
3062,1,V15,3062,EmbryonVideoClassif/Frames/V15/63.png,63.png,23.5
3063,1,V15,3063,EmbryonVideoClassif/Frames/V15/64.png,64.png,23.5
3064,1,V15,3064,EmbryonVideoClassif/Frames/V15/65.png,65.png,23.5
3065,1,V15,3065,EmbryonVideoClassif/Frames/V15/66.png,66.png,23.5
3066,1,V15,3066,EmbryonVideoClassif/Frames/V15/67.png,67.png,23.5
3067,1,V15,3067,EmbryonVideoClassif/Frames/V15/68.png,68.png,23.5
3068,1,V15,3068,EmbryonVideoClassif/Frames/V15/69.png,69.png,23.5
3069,1,V15,3069,EmbryonVideoClassif/Frames/V15/70.png,70.png,23.5
3070,1,V15,3070,EmbryonVideoClassif/Frames/V15/71.png,71.png,23.5
3071,1,V15,3071,EmbryonVideoClassif/Frames/V15/72.png,72.png,23.5
3072,1,V15,3072,EmbryonVideoClassif/Frames/V15/73.png,73.png,23.5
3073,1,V15,3073,EmbryonVideoClassif/Frames/V15/74.png,74.png,23.5
3074,1,V15,3074,EmbryonVideoClassif/Frames/V15/75.png,75.png,23.5
3075,1,V15,3075,EmbryonVideoClassif/Frames/V15/76.png,76.png,23.5
3076,1,V15,3076,EmbryonVideoClassif/Frames/V15/77.png,77.png,23.5
3077,1,V15,3077,EmbryonVideoClassif/Frames/V15/78.png,78.png,23.5
3078,1,V15,3078,EmbryonVideoClassif/Frames/V15/79.png,79.png,23.5
3079,1,V15,3079,EmbryonVideoClassif/Frames/V15/80.png,80.png,23.5
3080,1,V15,3080,EmbryonVideoClassif/Frames/V15/81.png,81.png,23.5
3081,1,V15,3081,EmbryonVideoClassif/Frames/V15/82.png,82.png,23.5
3082,1,V15,3082,EmbryonVideoClassif/Frames/V15/83.png,83.png,23.5
3083,1,V15,3083,EmbryonVideoClassif/Frames/V15/84.png,84.png,23.5
3084,1,V15,3084,EmbryonVideoClassif/Frames/V15/85.png,85.png,23.5
3085,1,V15,3085,EmbryonVideoClassif/Frames/V15/86.png,86.png,23.5
3086,1,V15,3086,EmbryonVideoClassif/Frames/V15/87.png,87.png,23.5
3087,1,V15,3087,EmbryonVideoClassif/Frames/V15/88.png,88.png,23.5
3088,1,V15,3088,EmbryonVideoClassif/Frames/V15/89.png,89.png,23.5
3089,1,V15,3089,EmbryonVideoClassif/Frames/V15/90.png,90.png,23.5
3090,1,V15,3090,EmbryonVideoClassif/Frames/V15/91.png,91.png,23.5
3091,1,V15,3091,EmbryonVideoClassif/Frames/V15/92.png,92.png,23.5
3092,1,V15,3092,EmbryonVideoClassif/Frames/V15/93.png,93.png,23.5
3093,1,V15,3093,EmbryonVideoClassif/Frames/V15/94.png,94.png,23.5
3094,1,V15,3094,EmbryonVideoClassif/Frames/V15/95.png,95.png,23.5
3095,1,V15,3095,EmbryonVideoClassif/Frames/V15/96.png,96.png,23.5
3096,1,V15,3096,EmbryonVideoClassif/Frames/V15/97.png,97.png,23.5
3097,1,V15,3097,EmbryonVideoClassif/Frames/V15/98.png,98.png,23.5
3098,1,V15,3098,EmbryonVideoClassif/Frames/V15/99.png,99.png,23.5
3099,1,V15,3099,EmbryonVideoClassif/Frames/V15/100.png,100.png,23.5
3100,1,V15,3100,EmbryonVideoClassif/Frames/V15/101.png,101.png,23.5
3101,1,V15,3101,EmbryonVideoClassif/Frames/V15/102.png,102.png,23.5
3102,1,V15,3102,EmbryonVideoClassif/Frames/V15/103.png,103.png,23.5
3103,1,V15,3103,EmbryonVideoClassif/Frames/V15/104.png,104.png,23.5
3104,1,V15,3104,EmbryonVideoClassif/Frames/V15/105.png,105.png,23.5
3105,1,V15,3105,EmbryonVideoClassif/Frames/V15/106.png,106.png,23.5
3106,1,V15,3106,EmbryonVideoClassif/Frames/V15/107.png,107.png,23.5
3107,1,V15,3107,EmbryonVideoClassif/Frames/V15/108.png,108.png,23.5
3108,1,V15,3108,EmbryonVideoClassif/Frames/V15/109.png,109.png,23.5
3109,1,V15,3109,EmbryonVideoClassif/Frames/V15/110.png,110.png,23.5
3110,1,V15,3110,EmbryonVideoClassif/Frames/V15/111.png,111.png,23.5
3111,1,V15,3111,EmbryonVideoClassif/Frames/V15/112.png,112.png,23.5
3112,1,V15,3112,EmbryonVideoClassif/Frames/V15/113.png,113.png,23.5
3113,1,V15,3113,EmbryonVideoClassif/Frames/V15/114.png,114.png,23.5
3114,1,V15,3114,EmbryonVideoClassif/Frames/V15/115.png,115.png,23.5
3115,1,V15,3115,EmbryonVideoClassif/Frames/V15/116.png,116.png,23.5
3116,1,V15,3116,EmbryonVideoClassif/Frames/V15/117.png,117.png,23.5
3117,1,V15,3117,EmbryonVideoClassif/Frames/V15/118.png,118.png,23.5
3118,1,V15,3118,EmbryonVideoClassif/Frames/V15/119.png,119.png,23.5
3119,1,V15,3119,EmbryonVideoClassif/Frames/V15/120.png,120.png,23.5
3120,1,V15,3120,EmbryonVideoClassif/Frames/V15/121.png,121.png,23.5
3121,1,V15,3121,EmbryonVideoClassif/Frames/V15/122.png,122.png,23.5
3122,1,V15,3122,EmbryonVideoClassif/Frames/V15/123.png,123.png,23.5
3123,1,V15,3123,EmbryonVideoClassif/Frames/V15/124.png,124.png,23.5
3124,1,V15,3124,EmbryonVideoClassif/Frames/V15/125.png,125.png,23.5
3125,1,V15,3125,EmbryonVideoClassif/Frames/V15/126.png,126.png,23.5
3126,1,V15,3126,EmbryonVideoClassif/Frames/V15/127.png,127.png,23.5
3127,1,V15,3127,EmbryonVideoClassif/Frames/V15/128.png,128.png,23.5
3128,1,V15,3128,EmbryonVideoClassif/Frames/V15/129.png,129.png,23.5
3129,1,V15,3129,EmbryonVideoClassif/Frames/V15/130.png,130.png,23.5
3130,1,V15,3130,EmbryonVideoClassif/Frames/V15/131.png,131.png,23.5
3131,1,V15,3131,EmbryonVideoClassif/Frames/V15/132.png,132.png,23.5
3132,1,V15,3132,EmbryonVideoClassif/Frames/V15/133.png,133.png,23.5
3133,1,V15,3133,EmbryonVideoClassif/Frames/V15/134.png,134.png,23.5
3134,1,V15,3134,EmbryonVideoClassif/Frames/V15/135.png,135.png,23.5
3135,1,V15,3135,EmbryonVideoClassif/Frames/V15/136.png,136.png,23.5
3136,1,V15,3136,EmbryonVideoClassif/Frames/V15/137.png,137.png,23.5
3137,1,V15,3137,EmbryonVideoClassif/Frames/V15/138.png,138.png,23.5
3138,1,V15,3138,EmbryonVideoClassif/Frames/V15/139.png,139.png,23.5
3139,1,V15,3139,EmbryonVideoClassif/Frames/V15/140.png,140.png,23.5
3140,1,V15,3140,EmbryonVideoClassif/Frames/V15/141.png,141.png,23.5
3141,1,V15,3141,EmbryonVideoClassif/Frames/V15/142.png,142.png,23.5
3142,1,V15,3142,EmbryonVideoClassif/Frames/V15/143.png,143.png,23.5
3143,1,V15,3143,EmbryonVideoClassif/Frames/V15/144.png,144.png,23.5
3144,1,V15,3144,EmbryonVideoClassif/Frames/V15/145.png,145.png,23.5
3145,1,V15,3145,EmbryonVideoClassif/Frames/V15/146.png,146.png,23.5
3146,1,V15,3146,EmbryonVideoClassif/Frames/V15/147.png,147.png,23.5
3147,1,V15,3147,EmbryonVideoClassif/Frames/V15/148.png,148.png,23.5
3148,1,V15,3148,EmbryonVideoClassif/Frames/V15/149.png,149.png,23.5
3149,1,V15,3149,EmbryonVideoClassif/Frames/V15/150.png,150.png,23.5
3150,1,V15,3150,EmbryonVideoClassif/Frames/V15/151.png,151.png,23.5
3151,1,V15,3151,EmbryonVideoClassif/Frames/V15/152.png,152.png,23.5
3152,1,V15,3152,EmbryonVideoClassif/Frames/V15/153.png,153.png,23.5
3153,1,V15,3153,EmbryonVideoClassif/Frames/V15/154.png,154.png,23.5
3154,1,V15,3154,EmbryonVideoClassif/Frames/V15/155.png,155.png,23.5
3155,1,V15,3155,EmbryonVideoClassif/Frames/V15/156.png,156.png,23.5
3156,1,V15,3156,EmbryonVideoClassif/Frames/V15/157.png,157.png,23.5
3157,1,V15,3157,EmbryonVideoClassif/Frames/V15/158.png,158.png,23.5
3158,1,V15,3158,EmbryonVideoClassif/Frames/V15/159.png,159.png,23.5
3159,1,V15,3159,EmbryonVideoClassif/Frames/V15/160.png,160.png,23.5
3160,1,V15,3160,EmbryonVideoClassif/Frames/V15/161.png,161.png,23.5
3161,1,V15,3161,EmbryonVideoClassif/Frames/V15/162.png,162.png,23.5
3162,1,V15,3162,EmbryonVideoClassif/Frames/V15/163.png,163.png,23.5
3163,1,V15,3163,EmbryonVideoClassif/Frames/V15/164.png,164.png,23.5
3164,1,V15,3164,EmbryonVideoClassif/Frames/V15/165.png,165.png,23.5
3165,1,V15,3165,EmbryonVideoClassif/Frames/V15/166.png,166.png,23.5
3166,1,V15,3166,EmbryonVideoClassif/Frames/V15/167.png,167.png,23.5
3167,1,V15,3167,EmbryonVideoClassif/Frames/V15/168.png,168.png,23.5
3168,1,V15,3168,EmbryonVideoClassif/Frames/V15/169.png,169.png,23.5
3169,1,V15,3169,EmbryonVideoClassif/Frames/V15/170.png,170.png,23.5
3170,1,V15,3170,EmbryonVideoClassif/Frames/V15/171.png,171.png,23.5
3171,1,V15,3171,EmbryonVideoClassif/Frames/V15/172.png,172.png,23.5
3172,1,V15,3172,EmbryonVideoClassif/Frames/V15/173.png,173.png,23.5
3173,1,V15,3173,EmbryonVideoClassif/Frames/V15/174.png,174.png,23.5
3174,1,V15,3174,EmbryonVideoClassif/Frames/V15/175.png,175.png,23.5
3175,1,V15,3175,EmbryonVideoClassif/Frames/V15/176.png,176.png,23.5
3176,1,V15,3176,EmbryonVideoClassif/Frames/V15/177.png,177.png,23.5
3177,1,V15,3177,EmbryonVideoClassif/Frames/V15/178.png,178.png,23.5
3178,1,V15,3178,EmbryonVideoClassif/Frames/V15/179.png,179.png,23.5
3179,1,V15,3179,EmbryonVideoClassif/Frames/V15/180.png,180.png,23.5
3180,1,V15,3180,EmbryonVideoClassif/Frames/V15/181.png,181.png,23.5
3181,1,V15,3181,EmbryonVideoClassif/Frames/V15/182.png,182.png,23.5
3182,1,V15,3182,EmbryonVideoClassif/Frames/V15/183.png,183.png,23.5
3183,1,V15,3183,EmbryonVideoClassif/Frames/V15/184.png,184.png,23.5
3184,1,V15,3184,EmbryonVideoClassif/Frames/V15/185.png,185.png,23.5
3185,1,V15,3185,EmbryonVideoClassif/Frames/V15/186.png,186.png,23.5
3186,1,V15,3186,EmbryonVideoClassif/Frames/V15/187.png,187.png,23.5
3187,1,V15,3187,EmbryonVideoClassif/Frames/V15/188.png,188.png,23.5
3188,1,V15,3188,EmbryonVideoClassif/Frames/V15/189.png,189.png,23.5
3189,1,V15,3189,EmbryonVideoClassif/Frames/V15/190.png,190.png,23.5
3190,1,V15,3190,EmbryonVideoClassif/Frames/V15/191.png,191.png,23.5
3191,1,V15,3191,EmbryonVideoClassif/Frames/V15/192.png,192.png,23.5
3192,1,V15,3192,EmbryonVideoClassif/Frames/V15/193.png,193.png,23.5
3193,1,V15,3193,EmbryonVideoClassif/Frames/V15/194.png,194.png,23.5
3194,1,V15,3194,EmbryonVideoClassif/Frames/V15/195.png,195.png,23.5
3195,1,V15,3195,EmbryonVideoClassif/Frames/V15/196.png,196.png,23.5
3196,1,V15,3196,EmbryonVideoClassif/Frames/V15/197.png,197.png,23.5
3197,1,V15,3197,EmbryonVideoClassif/Frames/V15/198.png,198.png,23.5
3198,1,V15,3198,EmbryonVideoClassif/Frames/V15/199.png,199.png,23.5
3199,1,V15,3199,EmbryonVideoClassif/Frames/V15/200.png,200.png,23.5
3200,1,V15,3200,EmbryonVideoClassif/Frames/V15/201.png,201.png,23.5
3201,1,V15,3201,EmbryonVideoClassif/Frames/V15/202.png,202.png,23.5
3202,1,V15,3202,EmbryonVideoClassif/Frames/V15/203.png,203.png,23.5
3203,1,V15,3203,EmbryonVideoClassif/Frames/V15/204.png,204.png,23.5
3204,1,V15,3204,EmbryonVideoClassif/Frames/V15/205.png,205.png,23.5
3205,1,V15,3205,EmbryonVideoClassif/Frames/V15/206.png,206.png,23.5
3206,1,V15,3206,EmbryonVideoClassif/Frames/V15/207.png,207.png,23.5
3207,1,V15,3207,EmbryonVideoClassif/Frames/V15/208.png,208.png,23.5
3208,1,V15,3208,EmbryonVideoClassif/Frames/V15/209.png,209.png,23.5
3209,1,V15,3209,EmbryonVideoClassif/Frames/V15/210.png,210.png,23.5
3210,1,V15,3210,EmbryonVideoClassif/Frames/V15/211.png,211.png,23.5
3211,1,V15,3211,EmbryonVideoClassif/Frames/V15/212.png,212.png,23.5
3212,1,V15,3212,EmbryonVideoClassif/Frames/V15/213.png,213.png,23.5
3213,1,V15,3213,EmbryonVideoClassif/Frames/V15/214.png,214.png,23.5
3214,1,V15,3214,EmbryonVideoClassif/Frames/V15/215.png,215.png,23.5
3215,1,V15,3215,EmbryonVideoClassif/Frames/V15/216.png,216.png,23.5
3216,1,V15,3216,EmbryonVideoClassif/Frames/V15/217.png,217.png,23.5
3217,1,V15,3217,EmbryonVideoClassif/Frames/V15/218.png,218.png,23.5
3218,1,V15,3218,EmbryonVideoClassif/Frames/V15/219.png,219.png,23.5
3219,1,V15,3219,EmbryonVideoClassif/Frames/V15/220.png,220.png,23.5
3220,1,V15,3220,EmbryonVideoClassif/Frames/V15/221.png,221.png,23.5
3221,1,V15,3221,EmbryonVideoClassif/Frames/V15/222.png,222.png,23.5
3222,1,V15,3222,EmbryonVideoClassif/Frames/V15/223.png,223.png,23.5
3223,1,V15,3223,EmbryonVideoClassif/Frames/V15/224.png,224.png,23.5
3224,1,V15,3224,EmbryonVideoClassif/Frames/V15/225.png,225.png,23.5
3225,1,V15,3225,EmbryonVideoClassif/Frames/V15/226.png,226.png,23.5
3226,1,V15,3226,EmbryonVideoClassif/Frames/V15/227.png,227.png,23.5
3227,1,V15,3227,EmbryonVideoClassif/Frames/V15/228.png,228.png,23.5
3228,1,V15,3228,EmbryonVideoClassif/Frames/V15/229.png,229.png,23.5
3229,1,V15,3229,EmbryonVideoClassif/Frames/V15/230.png,230.png,23.5
3230,1,V15,3230,EmbryonVideoClassif/Frames/V15/231.png,231.png,23.5
3231,1,V15,3231,EmbryonVideoClassif/Frames/V15/232.png,232.png,23.5
3232,1,V15,3232,EmbryonVideoClassif/Frames/V15/233.png,233.png,23.5
3233,1,V15,3233,EmbryonVideoClassif/Frames/V15/234.png,234.png,23.5
3234,1,V15,3234,EmbryonVideoClassif/Frames/V15/235.png,235.png,23.5
3235,1,V15,3235,EmbryonVideoClassif/Frames/V15/236.png,236.png,23.5
3236,1,V15,3236,EmbryonVideoClassif/Frames/V15/237.png,237.png,23.5
3237,1,V15,3237,EmbryonVideoClassif/Frames/V15/238.png,238.png,23.5
3238,1,V15,3238,EmbryonVideoClassif/Frames/V15/239.png,239.png,23.5
3239,1,V15,3239,EmbryonVideoClassif/Frames/V15/240.png,240.png,23.5
3240,1,V15,3240,EmbryonVideoClassif/Frames/V15/241.png,241.png,23.5
3241,1,V15,3241,EmbryonVideoClassif/Frames/V15/242.png,242.png,23.5
3242,1,V15,3242,EmbryonVideoClassif/Frames/V15/243.png,243.png,23.5
3243,1,V15,3243,EmbryonVideoClassif/Frames/V15/244.png,244.png,23.5
3244,1,V15,3244,EmbryonVideoClassif/Frames/V15/245.png,245.png,23.5
3245,1,V15,3245,EmbryonVideoClassif/Frames/V15/246.png,246.png,23.5
3246,1,V15,3246,EmbryonVideoClassif/Frames/V15/247.png,247.png,23.5
3247,1,V15,3247,EmbryonVideoClassif/Frames/V15/248.png,248.png,23.5
3248,1,V15,3248,EmbryonVideoClassif/Frames/V15/249.png,249.png,23.5
3249,1,V15,3249,EmbryonVideoClassif/Frames/V15/250.png,250.png,23.5
3250,1,V15,3250,EmbryonVideoClassif/Frames/V15/251.png,251.png,23.5
3251,1,V15,3251,EmbryonVideoClassif/Frames/V15/252.png,252.png,23.5
3252,1,V15,3252,EmbryonVideoClassif/Frames/V15/253.png,253.png,23.5
3253,1,V15,3253,EmbryonVideoClassif/Frames/V15/254.png,254.png,23.5
3254,1,V15,3254,EmbryonVideoClassif/Frames/V15/255.png,255.png,23.5
3255,1,V15,3255,EmbryonVideoClassif/Frames/V15/256.png,256.png,23.5
3256,1,V15,3256,EmbryonVideoClassif/Frames/V15/257.png,257.png,23.5
3257,1,V15,3257,EmbryonVideoClassif/Frames/V15/258.png,258.png,23.5
3258,1,V15,3258,EmbryonVideoClassif/Frames/V15/259.png,259.png,23.5
3259,1,V15,3259,EmbryonVideoClassif/Frames/V15/260.png,260.png,23.5
3260,1,V15,3260,EmbryonVideoClassif/Frames/V15/261.png,261.png,23.5
3261,1,V15,3261,EmbryonVideoClassif/Frames/V15/262.png,262.png,23.5
3262,1,V15,3262,EmbryonVideoClassif/Frames/V15/263.png,263.png,23.5
3263,1,V15,3263,EmbryonVideoClassif/Frames/V15/264.png,264.png,23.5
3264,1,V15,3264,EmbryonVideoClassif/Frames/V15/265.png,265.png,23.5
3265,1,V15,3265,EmbryonVideoClassif/Frames/V15/266.png,266.png,23.5
3266,1,V15,3266,EmbryonVideoClassif/Frames/V15/267.png,267.png,23.5
3267,1,V15,3267,EmbryonVideoClassif/Frames/V15/268.png,268.png,23.5
3268,1,V15,3268,EmbryonVideoClassif/Frames/V15/269.png,269.png,23.5
3269,1,V15,3269,EmbryonVideoClassif/Frames/V15/270.png,270.png,23.5
3270,1,V15,3270,EmbryonVideoClassif/Frames/V15/271.png,271.png,23.5
3271,1,V15,3271,EmbryonVideoClassif/Frames/V15/272.png,272.png,23.5
3272,1,V15,3272,EmbryonVideoClassif/Frames/V15/273.png,273.png,23.5
3273,1,V15,3273,EmbryonVideoClassif/Frames/V15/274.png,274.png,23.5
3274,1,V15,3274,EmbryonVideoClassif/Frames/V15/275.png,275.png,23.5
3275,1,V15,3275,EmbryonVideoClassif/Frames/V15/276.png,276.png,23.5
3276,1,V15,3276,EmbryonVideoClassif/Frames/V15/277.png,277.png,23.5
3277,1,V15,3277,EmbryonVideoClassif/Frames/V15/278.png,278.png,23.5
3278,1,V15,3278,EmbryonVideoClassif/Frames/V15/279.png,279.png,23.5
3279,1,V15,3279,EmbryonVideoClassif/Frames/V15/280.png,280.png,23.5
3280,1,V15,3280,EmbryonVideoClassif/Frames/V15/281.png,281.png,23.5
3281,1,V15,3281,EmbryonVideoClassif/Frames/V15/282.png,282.png,23.5
3282,1,V15,3282,EmbryonVideoClassif/Frames/V15/283.png,283.png,23.5
3283,1,V15,3283,EmbryonVideoClassif/Frames/V15/284.png,284.png,23.5
3284,1,V15,3284,EmbryonVideoClassif/Frames/V15/285.png,285.png,23.5
3285,1,V15,3285,EmbryonVideoClassif/Frames/V15/286.png,286.png,23.5
3286,1,V15,3286,EmbryonVideoClassif/Frames/V15/287.png,287.png,23.5
3287,1,V15,3287,EmbryonVideoClassif/Frames/V15/288.png,288.png,23.5
3288,1,V15,3288,EmbryonVideoClassif/Frames/V15/289.png,289.png,23.5
3289,1,V15,3289,EmbryonVideoClassif/Frames/V15/290.png,290.png,23.5
3290,1,V15,3290,EmbryonVideoClassif/Frames/V15/291.png,291.png,23.5
3291,1,V15,3291,EmbryonVideoClassif/Frames/V15/292.png,292.png,23.5
3292,1,V15,3292,EmbryonVideoClassif/Frames/V15/293.png,293.png,23.5
3293,1,V15,3293,EmbryonVideoClassif/Frames/V15/294.png,294.png,23.5
3294,1,V15,3294,EmbryonVideoClassif/Frames/V15/295.png,295.png,23.5
3295,1,V15,3295,EmbryonVideoClassif/Frames/V15/296.png,296.png,23.5
3296,1,V15,3296,EmbryonVideoClassif/Frames/V15/297.png,297.png,23.5
3297,1,V15,3297,EmbryonVideoClassif/Frames/V15/298.png,298.png,23.5
3298,1,V15,3298,EmbryonVideoClassif/Frames/V15/299.png,299.png,23.5
3299,1,V15,3299,EmbryonVideoClassif/Frames/V15/300.png,300.png,23.5
3300,0,V16,300,EmbryonVideoClassif/Frames/V16/1.png,1.png,23.5
3301,0,V16,301,EmbryonVideoClassif/Frames/V16/2.png,2.png,23.5
3302,0,V16,302,EmbryonVideoClassif/Frames/V16/3.png,3.png,23.5
3303,0,V16,303,EmbryonVideoClassif/Frames/V16/4.png,4.png,23.5
3304,0,V16,304,EmbryonVideoClassif/Frames/V16/5.png,5.png,23.5
3305,0,V16,305,EmbryonVideoClassif/Frames/V16/6.png,6.png,23.5
3306,0,V16,306,EmbryonVideoClassif/Frames/V16/7.png,7.png,23.5
3307,0,V16,307,EmbryonVideoClassif/Frames/V16/8.png,8.png,23.5
3308,0,V16,308,EmbryonVideoClassif/Frames/V16/9.png,9.png,23.5
3309,0,V16,309,EmbryonVideoClassif/Frames/V16/10.png,10.png,23.5
3310,0,V16,310,EmbryonVideoClassif/Frames/V16/11.png,11.png,23.5
3311,0,V16,311,EmbryonVideoClassif/Frames/V16/12.png,12.png,23.5
3312,0,V16,312,EmbryonVideoClassif/Frames/V16/13.png,13.png,23.5
3313,0,V16,313,EmbryonVideoClassif/Frames/V16/14.png,14.png,23.5
3314,0,V16,314,EmbryonVideoClassif/Frames/V16/15.png,15.png,23.5
3315,0,V16,315,EmbryonVideoClassif/Frames/V16/16.png,16.png,23.5
3316,0,V16,316,EmbryonVideoClassif/Frames/V16/17.png,17.png,23.5
3317,0,V16,317,EmbryonVideoClassif/Frames/V16/18.png,18.png,23.5
3318,0,V16,318,EmbryonVideoClassif/Frames/V16/19.png,19.png,23.5
3319,0,V16,319,EmbryonVideoClassif/Frames/V16/20.png,20.png,23.5
3320,0,V16,320,EmbryonVideoClassif/Frames/V16/21.png,21.png,23.5
3321,0,V16,321,EmbryonVideoClassif/Frames/V16/22.png,22.png,23.5
3322,0,V16,322,EmbryonVideoClassif/Frames/V16/23.png,23.png,23.5
3323,0,V16,323,EmbryonVideoClassif/Frames/V16/24.png,24.png,23.5
3324,0,V16,324,EmbryonVideoClassif/Frames/V16/25.png,25.png,23.5
3325,0,V16,325,EmbryonVideoClassif/Frames/V16/26.png,26.png,23.5
3326,0,V16,326,EmbryonVideoClassif/Frames/V16/27.png,27.png,23.5
3327,0,V16,327,EmbryonVideoClassif/Frames/V16/28.png,28.png,23.5
3328,0,V16,328,EmbryonVideoClassif/Frames/V16/29.png,29.png,23.5
3329,0,V16,329,EmbryonVideoClassif/Frames/V16/30.png,30.png,23.5
3330,0,V16,330,EmbryonVideoClassif/Frames/V16/31.png,31.png,23.5
3331,0,V16,331,EmbryonVideoClassif/Frames/V16/32.png,32.png,23.5
3332,0,V16,332,EmbryonVideoClassif/Frames/V16/33.png,33.png,23.5
3333,0,V16,333,EmbryonVideoClassif/Frames/V16/34.png,34.png,23.5
3334,0,V16,334,EmbryonVideoClassif/Frames/V16/35.png,35.png,23.5
3335,0,V16,335,EmbryonVideoClassif/Frames/V16/36.png,36.png,23.5
3336,0,V16,336,EmbryonVideoClassif/Frames/V16/37.png,37.png,23.5
3337,0,V16,337,EmbryonVideoClassif/Frames/V16/38.png,38.png,23.5
3338,0,V16,338,EmbryonVideoClassif/Frames/V16/39.png,39.png,23.5
3339,0,V16,339,EmbryonVideoClassif/Frames/V16/40.png,40.png,23.5
3340,0,V16,340,EmbryonVideoClassif/Frames/V16/41.png,41.png,23.5
3341,0,V16,341,EmbryonVideoClassif/Frames/V16/42.png,42.png,23.5
3342,0,V16,342,EmbryonVideoClassif/Frames/V16/43.png,43.png,23.5
3343,0,V16,343,EmbryonVideoClassif/Frames/V16/44.png,44.png,23.5
3344,0,V16,344,EmbryonVideoClassif/Frames/V16/45.png,45.png,23.5
3345,0,V16,345,EmbryonVideoClassif/Frames/V16/46.png,46.png,23.5
3346,0,V16,346,EmbryonVideoClassif/Frames/V16/47.png,47.png,23.5
3347,0,V16,347,EmbryonVideoClassif/Frames/V16/48.png,48.png,23.5
3348,0,V16,348,EmbryonVideoClassif/Frames/V16/49.png,49.png,23.5
3349,0,V16,349,EmbryonVideoClassif/Frames/V16/50.png,50.png,23.5
3350,0,V16,350,EmbryonVideoClassif/Frames/V16/51.png,51.png,23.5
3351,0,V16,351,EmbryonVideoClassif/Frames/V16/52.png,52.png,23.5
3352,0,V16,352,EmbryonVideoClassif/Frames/V16/53.png,53.png,23.5
3353,0,V16,353,EmbryonVideoClassif/Frames/V16/54.png,54.png,23.5
3354,0,V16,354,EmbryonVideoClassif/Frames/V16/55.png,55.png,23.5
3355,0,V16,355,EmbryonVideoClassif/Frames/V16/56.png,56.png,23.5
3356,0,V16,356,EmbryonVideoClassif/Frames/V16/57.png,57.png,23.5
3357,0,V16,357,EmbryonVideoClassif/Frames/V16/58.png,58.png,23.5
3358,0,V16,358,EmbryonVideoClassif/Frames/V16/59.png,59.png,23.5
