,Class,VideoIdx,Image,FrameIdx,t0
11293,4,V59,EmbryonVideoClassif/Frames/V59/194.png,194.png,22.5
11294,4,V59,EmbryonVideoClassif/Frames/V59/195.png,195.png,22.5
11295,4,V59,EmbryonVideoClassif/Frames/V59/196.png,196.png,22.5
11296,4,V59,EmbryonVideoClassif/Frames/V59/197.png,197.png,22.5
11297,4,V59,EmbryonVideoClassif/Frames/V59/198.png,198.png,22.5
11298,4,V59,EmbryonVideoClassif/Frames/V59/199.png,199.png,22.5
11299,4,V59,EmbryonVideoClassif/Frames/V59/200.png,200.png,22.5
11300,4,V59,EmbryonVideoClassif/Frames/V59/201.png,201.png,22.5
11301,4,V59,EmbryonVideoClassif/Frames/V59/202.png,202.png,22.5
11302,4,V59,EmbryonVideoClassif/Frames/V59/203.png,203.png,22.5
11303,4,V59,EmbryonVideoClassif/Frames/V59/204.png,204.png,22.5
11304,4,V59,EmbryonVideoClassif/Frames/V59/205.png,205.png,22.5
11305,4,V59,EmbryonVideoClassif/Frames/V59/206.png,206.png,22.5
11306,4,V59,EmbryonVideoClassif/Frames/V59/207.png,207.png,22.5
11307,4,V59,EmbryonVideoClassif/Frames/V59/208.png,208.png,22.5
11308,4,V59,EmbryonVideoClassif/Frames/V59/209.png,209.png,22.5
11309,4,V59,EmbryonVideoClassif/Frames/V59/210.png,210.png,22.5
11310,4,V59,EmbryonVideoClassif/Frames/V59/211.png,211.png,22.5
11311,4,V59,EmbryonVideoClassif/Frames/V59/212.png,212.png,22.5
11312,4,V59,EmbryonVideoClassif/Frames/V59/213.png,213.png,22.5
11313,4,V59,EmbryonVideoClassif/Frames/V59/214.png,214.png,22.5
11314,4,V59,EmbryonVideoClassif/Frames/V59/215.png,215.png,22.5
11315,4,V59,EmbryonVideoClassif/Frames/V59/216.png,216.png,22.5
11316,4,V59,EmbryonVideoClassif/Frames/V59/217.png,217.png,22.5
11317,4,V59,EmbryonVideoClassif/Frames/V59/218.png,218.png,22.5
11318,4,V59,EmbryonVideoClassif/Frames/V59/219.png,219.png,22.5
11319,4,V59,EmbryonVideoClassif/Frames/V59/220.png,220.png,22.5
11320,4,V59,EmbryonVideoClassif/Frames/V59/221.png,221.png,22.5
11321,4,V59,EmbryonVideoClassif/Frames/V59/222.png,222.png,22.5
11322,4,V59,EmbryonVideoClassif/Frames/V59/223.png,223.png,22.5
11323,4,V59,EmbryonVideoClassif/Frames/V59/224.png,224.png,22.5
11324,4,V59,EmbryonVideoClassif/Frames/V59/225.png,225.png,22.5
11325,4,V59,EmbryonVideoClassif/Frames/V59/226.png,226.png,22.5
11326,4,V59,EmbryonVideoClassif/Frames/V59/227.png,227.png,22.5
11327,4,V59,EmbryonVideoClassif/Frames/V59/228.png,228.png,22.5
11328,4,V59,EmbryonVideoClassif/Frames/V59/229.png,229.png,22.5
11329,4,V59,EmbryonVideoClassif/Frames/V59/230.png,230.png,22.5
11330,4,V59,EmbryonVideoClassif/Frames/V59/231.png,231.png,22.5
11331,4,V59,EmbryonVideoClassif/Frames/V59/232.png,232.png,22.5
11332,4,V59,EmbryonVideoClassif/Frames/V59/233.png,233.png,22.5
11333,4,V59,EmbryonVideoClassif/Frames/V59/234.png,234.png,22.5
11334,4,V59,EmbryonVideoClassif/Frames/V59/235.png,235.png,22.5
11335,4,V59,EmbryonVideoClassif/Frames/V59/236.png,236.png,22.5
11336,4,V59,EmbryonVideoClassif/Frames/V59/237.png,237.png,22.5
11337,4,V59,EmbryonVideoClassif/Frames/V59/238.png,238.png,22.5
11338,4,V59,EmbryonVideoClassif/Frames/V59/239.png,239.png,22.5
11339,4,V59,EmbryonVideoClassif/Frames/V59/240.png,240.png,22.5
11340,4,V59,EmbryonVideoClassif/Frames/V59/241.png,241.png,22.5
11341,4,V59,EmbryonVideoClassif/Frames/V59/242.png,242.png,22.5
11342,4,V59,EmbryonVideoClassif/Frames/V59/243.png,243.png,22.5
11343,4,V59,EmbryonVideoClassif/Frames/V59/244.png,244.png,22.5
11344,4,V59,EmbryonVideoClassif/Frames/V59/245.png,245.png,22.5
11345,4,V59,EmbryonVideoClassif/Frames/V59/246.png,246.png,22.5
11346,4,V59,EmbryonVideoClassif/Frames/V59/247.png,247.png,22.5
11347,4,V59,EmbryonVideoClassif/Frames/V59/248.png,248.png,22.5
11348,4,V59,EmbryonVideoClassif/Frames/V59/249.png,249.png,22.5
11349,4,V59,EmbryonVideoClassif/Frames/V59/250.png,250.png,22.5
11350,4,V59,EmbryonVideoClassif/Frames/V59/251.png,251.png,22.5
11351,4,V59,EmbryonVideoClassif/Frames/V59/252.png,252.png,22.5
11352,4,V59,EmbryonVideoClassif/Frames/V59/253.png,253.png,22.5
11353,4,V59,EmbryonVideoClassif/Frames/V59/254.png,254.png,22.5
11354,4,V59,EmbryonVideoClassif/Frames/V59/255.png,255.png,22.5
11355,4,V59,EmbryonVideoClassif/Frames/V59/256.png,256.png,22.5
11356,4,V59,EmbryonVideoClassif/Frames/V59/257.png,257.png,22.5
11357,4,V59,EmbryonVideoClassif/Frames/V59/258.png,258.png,22.5
11358,4,V59,EmbryonVideoClassif/Frames/V59/259.png,259.png,22.5
11359,4,V59,EmbryonVideoClassif/Frames/V59/260.png,260.png,22.5
11360,4,V59,EmbryonVideoClassif/Frames/V59/261.png,261.png,22.5
11361,4,V59,EmbryonVideoClassif/Frames/V59/262.png,262.png,22.5
11362,4,V59,EmbryonVideoClassif/Frames/V59/263.png,263.png,22.5
11363,4,V59,EmbryonVideoClassif/Frames/V59/264.png,264.png,22.5
11364,4,V59,EmbryonVideoClassif/Frames/V59/265.png,265.png,22.5
11365,4,V59,EmbryonVideoClassif/Frames/V59/266.png,266.png,22.5
11366,4,V59,EmbryonVideoClassif/Frames/V59/267.png,267.png,22.5
11367,4,V59,EmbryonVideoClassif/Frames/V59/268.png,268.png,22.5
11368,4,V59,EmbryonVideoClassif/Frames/V59/269.png,269.png,22.5
11369,4,V59,EmbryonVideoClassif/Frames/V59/270.png,270.png,22.5
11370,4,V59,EmbryonVideoClassif/Frames/V59/271.png,271.png,22.5
11371,4,V59,EmbryonVideoClassif/Frames/V59/272.png,272.png,22.5
11372,4,V59,EmbryonVideoClassif/Frames/V59/273.png,273.png,22.5
11373,4,V59,EmbryonVideoClassif/Frames/V59/274.png,274.png,22.5
11374,4,V59,EmbryonVideoClassif/Frames/V59/275.png,275.png,22.5
11375,4,V59,EmbryonVideoClassif/Frames/V59/276.png,276.png,22.5
11376,4,V59,EmbryonVideoClassif/Frames/V59/277.png,277.png,22.5
11377,4,V59,EmbryonVideoClassif/Frames/V59/278.png,278.png,22.5
11378,4,V59,EmbryonVideoClassif/Frames/V59/279.png,279.png,22.5
11379,4,V59,EmbryonVideoClassif/Frames/V59/280.png,280.png,22.5
11380,4,V59,EmbryonVideoClassif/Frames/V59/281.png,281.png,22.5
11381,4,V59,EmbryonVideoClassif/Frames/V59/282.png,282.png,22.5
11382,4,V59,EmbryonVideoClassif/Frames/V59/283.png,283.png,22.5
11383,4,V59,EmbryonVideoClassif/Frames/V59/284.png,284.png,22.5
11384,4,V59,EmbryonVideoClassif/Frames/V59/285.png,285.png,22.5
11385,4,V59,EmbryonVideoClassif/Frames/V59/286.png,286.png,22.5
11386,4,V59,EmbryonVideoClassif/Frames/V59/287.png,287.png,22.5
11387,4,V59,EmbryonVideoClassif/Frames/V59/288.png,288.png,22.5
11388,4,V59,EmbryonVideoClassif/Frames/V59/289.png,289.png,22.5
11389,4,V59,EmbryonVideoClassif/Frames/V59/290.png,290.png,22.5
11390,4,V59,EmbryonVideoClassif/Frames/V59/291.png,291.png,22.5
11391,4,V59,EmbryonVideoClassif/Frames/V59/292.png,292.png,22.5
11392,4,V59,EmbryonVideoClassif/Frames/V59/293.png,293.png,22.5
11393,4,V59,EmbryonVideoClassif/Frames/V59/294.png,294.png,22.5
11394,4,V59,EmbryonVideoClassif/Frames/V59/295.png,295.png,22.5
11395,4,V59,EmbryonVideoClassif/Frames/V59/296.png,296.png,22.5
11396,4,V59,EmbryonVideoClassif/Frames/V59/297.png,297.png,22.5
11397,4,V59,EmbryonVideoClassif/Frames/V59/298.png,298.png,22.5
11398,4,V59,EmbryonVideoClassif/Frames/V59/299.png,299.png,22.5
11399,4,V59,EmbryonVideoClassif/Frames/V59/300.png,300.png,22.5
11400,0,V60,EmbryonVideoClassif/Frames/V60/1.png,1.png,22.5
11401,0,V60,EmbryonVideoClassif/Frames/V60/2.png,2.png,22.5
11402,0,V60,EmbryonVideoClassif/Frames/V60/3.png,3.png,22.5
11403,0,V60,EmbryonVideoClassif/Frames/V60/4.png,4.png,22.5
11404,0,V60,EmbryonVideoClassif/Frames/V60/5.png,5.png,22.5
11405,0,V60,EmbryonVideoClassif/Frames/V60/6.png,6.png,22.5
11406,0,V60,EmbryonVideoClassif/Frames/V60/7.png,7.png,22.5
11407,0,V60,EmbryonVideoClassif/Frames/V60/8.png,8.png,22.5
11408,0,V60,EmbryonVideoClassif/Frames/V60/9.png,9.png,22.5
11409,0,V60,EmbryonVideoClassif/Frames/V60/10.png,10.png,22.5
11410,0,V60,EmbryonVideoClassif/Frames/V60/11.png,11.png,22.5
11411,0,V60,EmbryonVideoClassif/Frames/V60/12.png,12.png,22.5
11412,0,V60,EmbryonVideoClassif/Frames/V60/13.png,13.png,22.5
11413,0,V60,EmbryonVideoClassif/Frames/V60/14.png,14.png,22.5
11414,0,V60,EmbryonVideoClassif/Frames/V60/15.png,15.png,22.5
11415,0,V60,EmbryonVideoClassif/Frames/V60/16.png,16.png,22.5
11416,0,V60,EmbryonVideoClassif/Frames/V60/17.png,17.png,22.5
11417,0,V60,EmbryonVideoClassif/Frames/V60/18.png,18.png,22.5
11418,0,V60,EmbryonVideoClassif/Frames/V60/19.png,19.png,22.5
11419,0,V60,EmbryonVideoClassif/Frames/V60/20.png,20.png,22.5
11420,0,V60,EmbryonVideoClassif/Frames/V60/21.png,21.png,22.5
11421,0,V60,EmbryonVideoClassif/Frames/V60/22.png,22.png,22.5
11422,0,V60,EmbryonVideoClassif/Frames/V60/23.png,23.png,22.5
11423,0,V60,EmbryonVideoClassif/Frames/V60/24.png,24.png,22.5
11424,0,V60,EmbryonVideoClassif/Frames/V60/25.png,25.png,22.5
11425,0,V60,EmbryonVideoClassif/Frames/V60/26.png,26.png,22.5
11426,0,V60,EmbryonVideoClassif/Frames/V60/27.png,27.png,22.5
11427,0,V60,EmbryonVideoClassif/Frames/V60/28.png,28.png,22.5
11428,0,V60,EmbryonVideoClassif/Frames/V60/29.png,29.png,22.5
11429,0,V60,EmbryonVideoClassif/Frames/V60/30.png,30.png,22.5
11430,0,V60,EmbryonVideoClassif/Frames/V60/31.png,31.png,22.5
11431,0,V60,EmbryonVideoClassif/Frames/V60/32.png,32.png,22.5
11432,0,V60,EmbryonVideoClassif/Frames/V60/33.png,33.png,22.5
11433,0,V60,EmbryonVideoClassif/Frames/V60/34.png,34.png,22.5
11434,0,V60,EmbryonVideoClassif/Frames/V60/35.png,35.png,22.5
11435,0,V60,EmbryonVideoClassif/Frames/V60/36.png,36.png,22.5
11436,0,V60,EmbryonVideoClassif/Frames/V60/37.png,37.png,22.5
11437,0,V60,EmbryonVideoClassif/Frames/V60/38.png,38.png,22.5
11438,0,V60,EmbryonVideoClassif/Frames/V60/39.png,39.png,22.5
11439,0,V60,EmbryonVideoClassif/Frames/V60/40.png,40.png,22.5
11440,0,V60,EmbryonVideoClassif/Frames/V60/41.png,41.png,22.5
11441,0,V60,EmbryonVideoClassif/Frames/V60/42.png,42.png,22.5
11442,0,V60,EmbryonVideoClassif/Frames/V60/43.png,43.png,22.5
11443,0,V60,EmbryonVideoClassif/Frames/V60/44.png,44.png,22.5
11444,0,V60,EmbryonVideoClassif/Frames/V60/45.png,45.png,22.5
11445,0,V60,EmbryonVideoClassif/Frames/V60/46.png,46.png,22.5
11446,0,V60,EmbryonVideoClassif/Frames/V60/47.png,47.png,22.5
11447,0,V60,EmbryonVideoClassif/Frames/V60/48.png,48.png,22.5
11448,0,V60,EmbryonVideoClassif/Frames/V60/49.png,49.png,22.5
11449,0,V60,EmbryonVideoClassif/Frames/V60/50.png,50.png,22.5
11450,0,V60,EmbryonVideoClassif/Frames/V60/51.png,51.png,22.5
11451,0,V60,EmbryonVideoClassif/Frames/V60/52.png,52.png,22.5
11452,0,V60,EmbryonVideoClassif/Frames/V60/53.png,53.png,22.5
11453,0,V60,EmbryonVideoClassif/Frames/V60/54.png,54.png,22.5
11454,0,V60,EmbryonVideoClassif/Frames/V60/55.png,55.png,22.5
11455,0,V60,EmbryonVideoClassif/Frames/V60/56.png,56.png,22.5
11456,0,V60,EmbryonVideoClassif/Frames/V60/57.png,57.png,22.5
11457,0,V60,EmbryonVideoClassif/Frames/V60/58.png,58.png,22.5
11458,0,V60,EmbryonVideoClassif/Frames/V60/59.png,59.png,22.5
11459,0,V60,EmbryonVideoClassif/Frames/V60/60.png,60.png,22.5
11460,0,V60,EmbryonVideoClassif/Frames/V60/61.png,61.png,22.5
11461,0,V60,EmbryonVideoClassif/Frames/V60/62.png,62.png,22.5
11462,0,V60,EmbryonVideoClassif/Frames/V60/63.png,63.png,22.5
11463,0,V60,EmbryonVideoClassif/Frames/V60/64.png,64.png,22.5
11464,0,V60,EmbryonVideoClassif/Frames/V60/65.png,65.png,22.5
11465,0,V60,EmbryonVideoClassif/Frames/V60/66.png,66.png,22.5
11466,0,V60,EmbryonVideoClassif/Frames/V60/67.png,67.png,22.5
11467,0,V60,EmbryonVideoClassif/Frames/V60/68.png,68.png,22.5
11468,0,V60,EmbryonVideoClassif/Frames/V60/69.png,69.png,22.5
11469,0,V60,EmbryonVideoClassif/Frames/V60/70.png,70.png,22.5
11470,0,V60,EmbryonVideoClassif/Frames/V60/71.png,71.png,22.5
11471,0,V60,EmbryonVideoClassif/Frames/V60/72.png,72.png,22.5
11472,0,V60,EmbryonVideoClassif/Frames/V60/73.png,73.png,22.5
11473,0,V60,EmbryonVideoClassif/Frames/V60/74.png,74.png,22.5
11474,0,V60,EmbryonVideoClassif/Frames/V60/75.png,75.png,22.5
11475,0,V60,EmbryonVideoClassif/Frames/V60/76.png,76.png,22.5
11476,0,V60,EmbryonVideoClassif/Frames/V60/77.png,77.png,22.5
11477,0,V60,EmbryonVideoClassif/Frames/V60/78.png,78.png,22.5
11478,0,V60,EmbryonVideoClassif/Frames/V60/79.png,79.png,22.5
11479,0,V60,EmbryonVideoClassif/Frames/V60/80.png,80.png,22.5
11480,0,V60,EmbryonVideoClassif/Frames/V60/81.png,81.png,22.5
11481,0,V60,EmbryonVideoClassif/Frames/V60/82.png,82.png,22.5
11482,0,V60,EmbryonVideoClassif/Frames/V60/83.png,83.png,22.5
11483,0,V60,EmbryonVideoClassif/Frames/V60/84.png,84.png,22.5
11484,0,V60,EmbryonVideoClassif/Frames/V60/85.png,85.png,22.5
11485,0,V60,EmbryonVideoClassif/Frames/V60/86.png,86.png,22.5
11486,0,V60,EmbryonVideoClassif/Frames/V60/87.png,87.png,22.5
11487,0,V60,EmbryonVideoClassif/Frames/V60/88.png,88.png,22.5
11488,0,V60,EmbryonVideoClassif/Frames/V60/89.png,89.png,22.5
11489,0,V60,EmbryonVideoClassif/Frames/V60/90.png,90.png,22.5
11490,0,V60,EmbryonVideoClassif/Frames/V60/91.png,91.png,22.5
11491,0,V60,EmbryonVideoClassif/Frames/V60/92.png,92.png,22.5
11492,0,V60,EmbryonVideoClassif/Frames/V60/93.png,93.png,22.5
11493,0,V60,EmbryonVideoClassif/Frames/V60/94.png,94.png,22.5
11494,0,V60,EmbryonVideoClassif/Frames/V60/95.png,95.png,22.5
11495,0,V60,EmbryonVideoClassif/Frames/V60/96.png,96.png,22.5
11496,0,V60,EmbryonVideoClassif/Frames/V60/97.png,97.png,22.5
11497,0,V60,EmbryonVideoClassif/Frames/V60/98.png,98.png,22.5
11498,0,V60,EmbryonVideoClassif/Frames/V60/99.png,99.png,22.5
11499,0,V60,EmbryonVideoClassif/Frames/V60/100.png,100.png,22.5
11500,0,V60,EmbryonVideoClassif/Frames/V60/101.png,101.png,22.5
11501,0,V60,EmbryonVideoClassif/Frames/V60/102.png,102.png,22.5
11502,0,V60,EmbryonVideoClassif/Frames/V60/103.png,103.png,22.5
11503,0,V60,EmbryonVideoClassif/Frames/V60/104.png,104.png,22.5
11504,0,V60,EmbryonVideoClassif/Frames/V60/105.png,105.png,22.5
11505,0,V60,EmbryonVideoClassif/Frames/V60/106.png,106.png,22.5
11506,0,V60,EmbryonVideoClassif/Frames/V60/107.png,107.png,22.5
11507,0,V60,EmbryonVideoClassif/Frames/V60/108.png,108.png,22.5
11508,0,V60,EmbryonVideoClassif/Frames/V60/109.png,109.png,22.5
11509,0,V60,EmbryonVideoClassif/Frames/V60/110.png,110.png,22.5
11510,0,V60,EmbryonVideoClassif/Frames/V60/111.png,111.png,22.5
11511,0,V60,EmbryonVideoClassif/Frames/V60/112.png,112.png,22.5
11512,0,V60,EmbryonVideoClassif/Frames/V60/113.png,113.png,22.5
11513,0,V60,EmbryonVideoClassif/Frames/V60/114.png,114.png,22.5
11514,0,V60,EmbryonVideoClassif/Frames/V60/115.png,115.png,22.5
11515,0,V60,EmbryonVideoClassif/Frames/V60/116.png,116.png,22.5
11516,0,V60,EmbryonVideoClassif/Frames/V60/117.png,117.png,22.5
11517,0,V60,EmbryonVideoClassif/Frames/V60/118.png,118.png,22.5
11518,0,V60,EmbryonVideoClassif/Frames/V60/119.png,119.png,22.5
11519,0,V60,EmbryonVideoClassif/Frames/V60/120.png,120.png,22.5
11520,0,V60,EmbryonVideoClassif/Frames/V60/121.png,121.png,22.5
11521,0,V60,EmbryonVideoClassif/Frames/V60/122.png,122.png,22.5
11522,0,V60,EmbryonVideoClassif/Frames/V60/123.png,123.png,22.5
11523,0,V60,EmbryonVideoClassif/Frames/V60/124.png,124.png,22.5
11524,0,V60,EmbryonVideoClassif/Frames/V60/125.png,125.png,22.5
11525,0,V60,EmbryonVideoClassif/Frames/V60/126.png,126.png,22.5
11526,0,V60,EmbryonVideoClassif/Frames/V60/127.png,127.png,22.5
11527,0,V60,EmbryonVideoClassif/Frames/V60/128.png,128.png,22.5
11528,0,V60,EmbryonVideoClassif/Frames/V60/129.png,129.png,22.5
11529,0,V60,EmbryonVideoClassif/Frames/V60/130.png,130.png,22.5
11530,0,V60,EmbryonVideoClassif/Frames/V60/131.png,131.png,22.5
11531,0,V60,EmbryonVideoClassif/Frames/V60/132.png,132.png,22.5
11532,0,V60,EmbryonVideoClassif/Frames/V60/133.png,133.png,22.5
11533,0,V60,EmbryonVideoClassif/Frames/V60/134.png,134.png,22.5
11534,0,V60,EmbryonVideoClassif/Frames/V60/135.png,135.png,22.5
11535,0,V60,EmbryonVideoClassif/Frames/V60/136.png,136.png,22.5
11536,0,V60,EmbryonVideoClassif/Frames/V60/137.png,137.png,22.5
11537,0,V60,EmbryonVideoClassif/Frames/V60/138.png,138.png,22.5
11538,0,V60,EmbryonVideoClassif/Frames/V60/139.png,139.png,22.5
11539,0,V60,EmbryonVideoClassif/Frames/V60/140.png,140.png,22.5
11540,0,V60,EmbryonVideoClassif/Frames/V60/141.png,141.png,22.5
11541,0,V60,EmbryonVideoClassif/Frames/V60/142.png,142.png,22.5
11542,0,V60,EmbryonVideoClassif/Frames/V60/143.png,143.png,22.5
11543,0,V60,EmbryonVideoClassif/Frames/V60/144.png,144.png,22.5
11544,0,V60,EmbryonVideoClassif/Frames/V60/145.png,145.png,22.5
11545,0,V60,EmbryonVideoClassif/Frames/V60/146.png,146.png,22.5
11546,0,V60,EmbryonVideoClassif/Frames/V60/147.png,147.png,22.5
11547,0,V60,EmbryonVideoClassif/Frames/V60/148.png,148.png,22.5
11548,0,V60,EmbryonVideoClassif/Frames/V60/149.png,149.png,22.5
11549,0,V60,EmbryonVideoClassif/Frames/V60/150.png,150.png,22.5
11550,0,V60,EmbryonVideoClassif/Frames/V60/151.png,151.png,22.5
11551,0,V60,EmbryonVideoClassif/Frames/V60/152.png,152.png,22.5
11552,0,V60,EmbryonVideoClassif/Frames/V60/153.png,153.png,22.5
11553,0,V60,EmbryonVideoClassif/Frames/V60/154.png,154.png,22.5
11554,0,V60,EmbryonVideoClassif/Frames/V60/155.png,155.png,22.5
11555,0,V60,EmbryonVideoClassif/Frames/V60/156.png,156.png,22.5
11556,0,V60,EmbryonVideoClassif/Frames/V60/157.png,157.png,22.5
11557,0,V60,EmbryonVideoClassif/Frames/V60/158.png,158.png,22.5
11558,0,V60,EmbryonVideoClassif/Frames/V60/159.png,159.png,22.5
11559,0,V60,EmbryonVideoClassif/Frames/V60/160.png,160.png,22.5
11560,0,V60,EmbryonVideoClassif/Frames/V60/161.png,161.png,22.5
11561,0,V60,EmbryonVideoClassif/Frames/V60/162.png,162.png,22.5
11562,0,V60,EmbryonVideoClassif/Frames/V60/163.png,163.png,22.5
11563,0,V60,EmbryonVideoClassif/Frames/V60/164.png,164.png,22.5
11564,0,V60,EmbryonVideoClassif/Frames/V60/165.png,165.png,22.5
11565,0,V60,EmbryonVideoClassif/Frames/V60/166.png,166.png,22.5
11566,0,V60,EmbryonVideoClassif/Frames/V60/167.png,167.png,22.5
11567,0,V60,EmbryonVideoClassif/Frames/V60/168.png,168.png,22.5
11568,0,V60,EmbryonVideoClassif/Frames/V60/169.png,169.png,22.5
11569,0,V60,EmbryonVideoClassif/Frames/V60/170.png,170.png,22.5
11570,0,V60,EmbryonVideoClassif/Frames/V60/171.png,171.png,22.5
11571,0,V60,EmbryonVideoClassif/Frames/V60/172.png,172.png,22.5
11572,0,V60,EmbryonVideoClassif/Frames/V60/173.png,173.png,22.5
11573,0,V60,EmbryonVideoClassif/Frames/V60/174.png,174.png,22.5
11574,0,V60,EmbryonVideoClassif/Frames/V60/175.png,175.png,22.5
11575,0,V60,EmbryonVideoClassif/Frames/V60/176.png,176.png,22.5
11576,0,V60,EmbryonVideoClassif/Frames/V60/177.png,177.png,22.5
11577,0,V60,EmbryonVideoClassif/Frames/V60/178.png,178.png,22.5
11578,0,V60,EmbryonVideoClassif/Frames/V60/179.png,179.png,22.5
11579,0,V60,EmbryonVideoClassif/Frames/V60/180.png,180.png,22.5
11580,0,V60,EmbryonVideoClassif/Frames/V60/181.png,181.png,22.5
11581,0,V60,EmbryonVideoClassif/Frames/V60/182.png,182.png,22.5
11582,0,V60,EmbryonVideoClassif/Frames/V60/183.png,183.png,22.5
11583,0,V60,EmbryonVideoClassif/Frames/V60/184.png,184.png,22.5
11584,0,V60,EmbryonVideoClassif/Frames/V60/185.png,185.png,22.5
11585,0,V60,EmbryonVideoClassif/Frames/V60/186.png,186.png,22.5
11586,0,V60,EmbryonVideoClassif/Frames/V60/187.png,187.png,22.5
11587,0,V60,EmbryonVideoClassif/Frames/V60/188.png,188.png,22.5
11588,0,V60,EmbryonVideoClassif/Frames/V60/189.png,189.png,22.5
11589,0,V60,EmbryonVideoClassif/Frames/V60/190.png,190.png,22.5
11590,0,V60,EmbryonVideoClassif/Frames/V60/191.png,191.png,22.5
11591,0,V60,EmbryonVideoClassif/Frames/V60/192.png,192.png,22.5
11592,0,V60,EmbryonVideoClassif/Frames/V60/193.png,193.png,22.5
11593,0,V60,EmbryonVideoClassif/Frames/V60/194.png,194.png,22.5
11594,0,V60,EmbryonVideoClassif/Frames/V60/195.png,195.png,22.5
11595,0,V60,EmbryonVideoClassif/Frames/V60/196.png,196.png,22.5
11596,0,V60,EmbryonVideoClassif/Frames/V60/197.png,197.png,22.5
11597,0,V60,EmbryonVideoClassif/Frames/V60/198.png,198.png,22.5
11598,0,V60,EmbryonVideoClassif/Frames/V60/199.png,199.png,22.5
11599,0,V60,EmbryonVideoClassif/Frames/V60/200.png,200.png,22.5
11600,0,V60,EmbryonVideoClassif/Frames/V60/201.png,201.png,22.5
11601,0,V60,EmbryonVideoClassif/Frames/V60/202.png,202.png,22.5
11602,0,V60,EmbryonVideoClassif/Frames/V60/203.png,203.png,22.5
11603,0,V60,EmbryonVideoClassif/Frames/V60/204.png,204.png,22.5
11604,0,V60,EmbryonVideoClassif/Frames/V60/205.png,205.png,22.5
11605,0,V60,EmbryonVideoClassif/Frames/V60/206.png,206.png,22.5
11606,0,V60,EmbryonVideoClassif/Frames/V60/207.png,207.png,22.5
11607,0,V60,EmbryonVideoClassif/Frames/V60/208.png,208.png,22.5
11608,0,V60,EmbryonVideoClassif/Frames/V60/209.png,209.png,22.5
11609,0,V60,EmbryonVideoClassif/Frames/V60/210.png,210.png,22.5
11610,0,V60,EmbryonVideoClassif/Frames/V60/211.png,211.png,22.5
11611,0,V60,EmbryonVideoClassif/Frames/V60/212.png,212.png,22.5
11612,0,V60,EmbryonVideoClassif/Frames/V60/213.png,213.png,22.5
11613,0,V60,EmbryonVideoClassif/Frames/V60/214.png,214.png,22.5
11614,0,V60,EmbryonVideoClassif/Frames/V60/215.png,215.png,22.5
11615,0,V60,EmbryonVideoClassif/Frames/V60/216.png,216.png,22.5
11616,0,V60,EmbryonVideoClassif/Frames/V60/217.png,217.png,22.5
11617,0,V60,EmbryonVideoClassif/Frames/V60/218.png,218.png,22.5
11618,0,V60,EmbryonVideoClassif/Frames/V60/219.png,219.png,22.5
11619,0,V60,EmbryonVideoClassif/Frames/V60/220.png,220.png,22.5
11620,0,V60,EmbryonVideoClassif/Frames/V60/221.png,221.png,22.5
11621,0,V60,EmbryonVideoClassif/Frames/V60/222.png,222.png,22.5
11622,0,V60,EmbryonVideoClassif/Frames/V60/223.png,223.png,22.5
11623,0,V60,EmbryonVideoClassif/Frames/V60/224.png,224.png,22.5
11624,0,V60,EmbryonVideoClassif/Frames/V60/225.png,225.png,22.5
11625,0,V60,EmbryonVideoClassif/Frames/V60/226.png,226.png,22.5
11626,0,V60,EmbryonVideoClassif/Frames/V60/227.png,227.png,22.5
11627,0,V60,EmbryonVideoClassif/Frames/V60/228.png,228.png,22.5
11628,0,V60,EmbryonVideoClassif/Frames/V60/229.png,229.png,22.5
11629,0,V60,EmbryonVideoClassif/Frames/V60/230.png,230.png,22.5
11630,0,V60,EmbryonVideoClassif/Frames/V60/231.png,231.png,22.5
11631,0,V60,EmbryonVideoClassif/Frames/V60/232.png,232.png,22.5
11632,0,V60,EmbryonVideoClassif/Frames/V60/233.png,233.png,22.5
11633,0,V60,EmbryonVideoClassif/Frames/V60/234.png,234.png,22.5
11634,0,V60,EmbryonVideoClassif/Frames/V60/235.png,235.png,22.5
11635,0,V60,EmbryonVideoClassif/Frames/V60/236.png,236.png,22.5
11636,0,V60,EmbryonVideoClassif/Frames/V60/237.png,237.png,22.5
11637,0,V60,EmbryonVideoClassif/Frames/V60/238.png,238.png,22.5
11638,0,V60,EmbryonVideoClassif/Frames/V60/239.png,239.png,22.5
11639,0,V60,EmbryonVideoClassif/Frames/V60/240.png,240.png,22.5
11640,0,V60,EmbryonVideoClassif/Frames/V60/241.png,241.png,22.5
11641,0,V60,EmbryonVideoClassif/Frames/V60/242.png,242.png,22.5
11642,0,V60,EmbryonVideoClassif/Frames/V60/243.png,243.png,22.5
11643,0,V60,EmbryonVideoClassif/Frames/V60/244.png,244.png,22.5
11644,0,V60,EmbryonVideoClassif/Frames/V60/245.png,245.png,22.5
11645,0,V60,EmbryonVideoClassif/Frames/V60/246.png,246.png,22.5
11646,0,V60,EmbryonVideoClassif/Frames/V60/247.png,247.png,22.5
11647,0,V60,EmbryonVideoClassif/Frames/V60/248.png,248.png,22.5
11648,0,V60,EmbryonVideoClassif/Frames/V60/249.png,249.png,22.5
11649,0,V60,EmbryonVideoClassif/Frames/V60/250.png,250.png,22.5
11650,0,V60,EmbryonVideoClassif/Frames/V60/251.png,251.png,22.5
